source;target;label
10;27;71.07
10;29;41.61
10;36;73.66
10;44;12.60
10;47;53.71
10;48;5.83
10;52;70.96
10;57;30.41
10;60;35.84
10;63;79.30
10;70;44.83
10;72;68.84
10;75;60.68
10;82;19.95
10;87;74.11
11;5;7.42
11;7;8.62
11;9;65.94
11;10;67.06
11;0;52.15
11;3;42.82
11;6;71.52
11;15;54.84
11;23;86.87
11;24;15.20
11;28;73.45
11;34;23.12
11;37;80.64
11;44;20.41
11;45;67.36
11;52;41.89
11;54;61.84
11;56;80.08
11;57;19.54
11;70;46.11
11;72;76.71
11;75;46.46
11;78;10.56
11;85;63.66
11;86;54.24
11;88;23.40
11;94;18.75
11;98;7.32
11;12;23.75
11;14;16.90
11;19;4.36
11;25;77.38
11;26;4.13
11;32;59.31
11;33;87.36
11;35;43.83
11;40;24.65
11;47;78.57
11;50;13.12
11;55;2.36
11;58;20.18
11;59;17.61
11;63;22.97
11;65;69.64
11;71;54.07
11;73;9.50
11;76;28.21
11;77;57.33
11;89;76.36
11;93;6.70
11;95;29.31
11;97;69.98
12;1;51.21
12;3;70.66
12;4;57.04
12;6;7.73
12;9;44.23
12;2;85.32
12;10;4.80
12;11;23.75
12;22;30.82
12;25;16.20
12;30;43.36
12;31;9.79
12;32;62.46
12;34;44.36
12;35;24.23
12;39;21.05
12;40;52.43
12;54;35.70
12;60;37.29
12;66;15.92
12;69;33.07
12;70;49.77
12;72;61.97
12;73;78.12
12;76;24.53
12;80;15.14
12;86;2.73
12;88;56.07
12;95;76.91
12;14;10.99
12;17;51.07
12;19;5.95
12;21;76.12
12;23;15.20
12;26;83.48
12;27;66.04
12;28;51.58
12;29;75.11
12;38;86.76
12;42;51.99
12;46;58.89
12;50;73.57
12;52;13.20
12;55;38.47
12;58;74.02
12;61;63.49
12;62;68.49
12;63;55.76
12;67;11.03
12;68;54.21
12;71;9.05
12;81;14.22
12;85;9.44
12;92;73.02
12;93;54.96
12;97;18.31
13;0;2.26
13;2;89.60
13;5;8.60
13;8;48.81
13;14;17.39
13;20;86.23
13;24;44.47
13;29;83.47
13;34;50.35
13;35;19.15
13;39;71.97
13;46;37.88
13;49;55.74
13;53;82.53
13;54;54.51
13;56;4.94
13;57;49.96
13;58;4.20
13;59;68.75
13;62;31.95
13;66;85.60
13;71;54.60
13;77;89.64
13;79;31.47
13;83;13.24
13;86;34.33
13;87;28.74
13;90;44.37
13;92;34.97
13;93;25.03
13;99;79.02
13;15;13.85
13;16;77.22
13;18;33.86
13;22;84.92
13;27;89.26
13;32;74.61
13;33;52.74
13;37;43.46
13;44;17.65
13;45;25.39
13;48;60.10
13;51;67.06
13;60;18.92
13;61;79.10
13;63;17.93
13;67;18.74
13;68;14.42
13;73;5.30
13;74;20.81
13;76;66.73
13;78;13.87
13;80;43.62
13;84;82.22
13;89;39.93
13;94;57.53
13;96;46.70
14;0;22.46
14;2;30.49
14;4;64.34
14;7;36.79
14;10;19.43
14;13;17.39
14;9;78.26
14;11;16.90
14;12;10.99
14;15;87.92
14;19;67.75
14;20;1.69
14;27;44.06
14;36;2.53
14;37;25.79
14;38;61.49
14;44;4.89
14;47;86.06
14;55;5.39
14;56;71.54
14;60;41.25
14;65;38.65
14;67;47.64
14;68;16.62
14;69;62.96
14;75;73.20
14;85;37.70
14;86;57.28
14;88;30.10
14;90;75.62
14;91;65.07
14;92;69.22
14;94;80.18
14;96;80.35
14;22;33.62
14;24;44.59
14;32;78.05
14;43;12.24
14;45;13.37
14;48;8.81
14;51;11.83
14;52;26.01
14;53;63.73
14;61;19.66
14;63;86.15
14;82;39.41
14;83;81.71
14;84;39.96
14;93;88.07
15;4;51.71
15;8;66.47
15;11;54.84
15;14;87.92
15;1;88.48
15;2;37.74
15;3;11.78
15;6;63.64
15;7;27.68
15;13;13.85
15;18;42.14
15;20;52.92
15;22;14.27
15;24;18.66
15;26;77.10
15;28;64.37
15;30;21.85
15;34;84.67
15;39;46.48
15;41;69.27
15;42;77.25
15;43;33.98
15;50;64.19
15;52;71.46
15;58;76.54
15;59;66.70
15;71;88.67
15;73;75.90
15;79;47.76
15;83;61.23
15;86;58.46
15;88;13.02
15;91;60.57
15;94;24.65
15;98;82.53
15;99;41.54
15;32;17.84
15;47;79.91
15;48;16.40
15;57;9.56
15;61;44.45
15;62;27.35
15;63;51.35
15;68;82.27
15;69;80.14
15;74;68.42
15;81;34.67
15;84;77.13
15;93;51.13
15;96;46.73
16;1;48.53
16;10;16.05
16;3;4.15
16;7;10.05
16;8;69.05
16;13;77.22
16;19;77.18
16;20;61.48
16;21;25.81
16;26;33.34
16;28;77.50
16;34;38.73
16;40;85.44
16;42;55.48
16;47;57.26
16;50;55.99
16;51;35.94
16;55;19.73
16;57;16.13
16;59;12.57
16;60;85.11
16;62;41.87
16;68;16.25
16;70;3.13
16;71;50.08
16;80;24.89
16;82;28.24
16;85;70.50
16;86;69.02
16;88;53.39
16;97;53.99
16;22;69.94
16;25;56.67
16;27;27.41
16;37;2.94
16;38;84.59
16;46;68.58
16;52;47.14
16;65;9.62
16;66;14.90
16;72;12.43
16;75;9.30
16;78;1.74
16;79;1.69
16;81;73.42
16;84;58.84
16;89;13.58
16;96;17.88
17;0;69.39
17;2;36.30
17;4;29.31
17;7;76.82
17;10;66.55
17;5;41.00
17;8;84.29
17;12;51.07
17;19;78.00
17;23;49.62
17;24;20.60
17;25;6.47
17;26;66.96
17;29;68.11
17;34;5.80
17;41;47.18
17;42;10.51
17;51;55.90
17;54;79.93
17;55;56.30
17;60;71.37
17;61;27.32
17;62;58.86
17;63;16.88
17;64;46.78
17;70;57.24
17;71;89.28
17;72;72.86
17;76;54.99
17;77;10.06
17;82;74.24
17;84;72.83
17;86;26.22
17;87;46.95
17;90;23.84
17;92;51.45
17;94;22.36
17;33;12.32
17;35;22.76
17;37;12.00
17;53;21.82
17;66;75.95
17;73;82.26
17;74;82.38
17;75;6.32
17;78;29.51
17;85;53.81
17;89;66.08
17;91;73.79
17;95;74.49
17;97;72.23
17;98;34.80
18;0;27.73
18;2;42.23
18;3;15.12
18;7;50.79
18;10;80.68
18;15;42.14
18;4;48.14
18;13;33.86
18;23;59.80
18;25;76.26
18;26;87.11
18;28;51.51
18;31;24.53
18;32;58.87
18;35;51.89
18;42;10.03
18;49;11.37
18;52;15.54
18;61;35.99
18;62;51.28
18;66;31.23
18;67;67.05
18;72;5.06
18;78;24.01
18;86;16.58
18;88;65.38
18;89;53.43
18;90;31.30
18;91;40.18
18;96;79.54
18;20;88.71
18;24;70.76
18;27;22.73
18;29;25.47
18;30;36.39
18;40;88.06
18;44;89.52
18;46;25.86
18;48;76.35
18;51;49.64
18;53;24.53
18;56;5.25
18;65;49.17
18;68;20.92
18;77;36.19
18;80;88.48
18;81;25.12
18;82;40.92
18;93;73.80
18;95;28.35
18;97;55.84
19;1;64.72
19;2;80.22
19;10;69.93
19;14;67.75
19;16;77.18
19;17;78.00
19;3;71.45
19;7;38.88
19;11;4.36
19;12;5.95
19;21;59.33
19;27;84.08
19;29;24.99
19;34;33.83
19;35;12.12
19;37;7.28
19;43;4.39
19;44;43.92
19;46;58.67
19;47;41.90
19;52;78.98
19;53;7.18
19;54;17.83
19;57;36.04
19;61;68.71
19;63;41.85
19;65;18.67
19;69;67.04
19;79;19.88
19;85;7.98
19;88;20.18
19;90;69.11
19;91;66.33
19;22;89.08
19;31;83.43
19;36;67.49
19;41;83.61
19;42;21.00
19;48;81.17
19;49;27.43
19;50;5.21
19;59;61.66
19;60;73.65
19;62;28.78
19;64;42.95
19;71;21.88
19;74;9.32
19;82;44.11
19;89;32.87
19;98;79.59
19;99;47.53
20;1;68.26
20;3;74.58
20;8;5.75
20;10;73.59
20;13;86.23
20;14;1.69
20;15;52.92
20;16;61.48
20;2;66.65
20;5;87.57
20;18;88.71
20;26;84.27
20;32;45.88
20;33;20.20
20;46;57.65
20;47;3.57
20;51;25.55
20;52;19.62
20;53;27.42
20;54;59.31
20;55;29.43
20;57;35.49
20;62;19.74
20;63;30.27
20;67;58.84
20;69;60.98
20;72;77.28
20;73;22.18
20;74;56.58
20;80;76.04
20;83;56.40
20;94;88.88
20;96;24.21
20;23;31.26
20;24;69.33
20;30;14.83
20;34;30.38
20;41;34.63
20;42;21.32
20;43;84.07
20;50;60.93
20;56;58.55
20;61;13.68
20;78;6.68
20;79;20.39
20;85;60.53
20;89;39.60
20;92;1.57
20;93;23.48
21;0;8.16
21;9;36.97
21;10;62.86
21;16;25.81
21;19;59.33
21;2;66.06
21;3;5.16
21;7;76.26
21;8;41.48
21;12;76.12
21;25;74.50
21;34;66.75
21;36;69.19
21;42;55.95
21;46;31.45
21;47;42.07
21;49;9.85
21;52;54.10
21;53;6.88
21;54;68.64
21;55;78.79
21;57;43.07
21;73;64.28
21;74;74.86
21;76;19.69
21;77;80.40
21;80;30.75
21;84;83.93
21;85;58.56
21;91;38.70
21;93;20.72
21;23;21.58
21;28;89.66
21;31;85.05
21;33;2.47
21;38;60.46
21;40;65.57
21;50;70.94
21;51;80.32
21;56;67.95
21;58;61.89
21;59;79.90
21;63;71.06
21;64;36.15
21;66;66.90
21;67;50.30
21;70;25.35
21;79;57.03
21;81;39.05
21;90;74.23
22;0;83.04
22;3;48.69
22;7;66.23
22;12;30.82
22;15;14.27
22;1;27.09
22;5;55.73
22;13;84.92
22;14;33.62
22;16;69.94
22;19;89.08
22;24;33.67
22;27;31.85
22;29;1.70
22;30;73.02
22;31;66.59
22;33;88.12
22;34;42.26
22;40;81.81
22;49;8.11
22;51;36.78
22;59;71.74
22;60;15.22
22;67;8.95
22;70;18.11
22;75;60.20
22;76;56.00
22;79;33.77
22;94;70.11
22;23;78.55
22;32;9.29
22;41;75.54
22;42;84.83
22;55;30.93
22;58;20.21
22;68;61.38
22;72;57.68
22;73;29.73
22;84;33.80
22;87;55.57
22;88;88.57
22;89;31.99
22;91;60.24
22;98;34.41
22;99;85.93
23;3;33.58
23;4;13.20
23;11;86.87
23;17;49.62
23;18;59.80
23;0;42.73
23;1;24.19
23;6;85.76
23;7;77.16
23;10;1.08
23;12;15.20
23;20;31.26
23;21;21.58
23;22;78.55
23;25;76.35
23;26;74.78
23;31;50.23
23;33;19.12
23;34;86.80
23;35;45.53
23;36;54.03
23;41;15.53
23;42;1.43
23;45;24.33
23;56;60.37
23;58;53.62
23;63;85.51
23;64;36.13
23;68;19.02
23;77;40.34
23;78;14.81
23;87;17.73
23;94;43.67
23;95;9.32
23;97;73.84
23;28;41.05
23;29;23.01
23;37;61.55
23;46;4.00
23;50;63.54
23;52;43.64
23;60;47.98
23;61;28.42
23;62;40.40
23;65;54.80
23;70;41.28
23;73;19.85
23;76;68.49
23;79;15.62
23;81;1.45
23;84;39.72
23;85;49.15
23;89;61.94
24;4;25.64
24;7;84.13
24;11;15.20
24;13;44.47
24;15;18.66
24;17;20.60
24;22;33.67
24;5;85.67
24;14;44.59
24;18;70.76
24;20;69.33
24;29;50.99
24;30;81.04
24;31;46.00
24;35;64.61
24;40;49.81
24;44;65.76
24;53;22.77
24;54;35.54
24;56;87.27
24;59;73.80
24;62;52.64
24;69;52.59
24;70;76.89
24;71;43.93
24;86;49.90
24;89;64.13
24;92;17.14
24;95;11.31
24;96;42.01
24;26;46.70
24;27;34.26
24;28;13.70
24;41;53.83
24;46;59.02
24;47;36.75
24;50;49.71
24;52;25.71
24;55;76.39
24;58;17.86
24;64;14.17
24;66;26.46
24;68;33.40
24;72;3.12
24;73;35.71
24;74;63.41
24;76;3.51
24;83;29.94
24;85;76.60
24;98;61.04
25;4;2.82
25;9;86.48
25;12;16.20
25;17;6.47
25;18;76.26
25;21;74.50
25;23;76.35
25;11;77.38
25;16;56.67
25;27;59.32
25;28;25.50
25;35;74.12
25;36;71.22
25;38;64.78
25;39;44.03
25;44;31.36
25;46;5.82
25;49;28.06
25;50;8.12
25;54;65.99
25;61;82.85
25;62;87.26
25;67;33.92
25;68;28.09
25;73;7.35
25;74;73.66
25;75;41.78
25;76;16.91
25;78;18.29
25;82;27.72
25;87;6.05
25;88;19.83
25;91;30.31
25;97;49.65
25;34;3.42
25;40;89.87
25;41;83.95
25;59;58.99
25;64;7.75
25;72;44.52
25;84;22.78
25;93;31.15
25;94;38.48
25;96;21.68
26;1;89.66
26;9;44.37
26;15;77.10
26;16;33.34
26;17;66.96
26;18;87.11
26;20;84.27
26;23;74.78
26;0;85.85
26;6;50.58
26;7;31.39
26;11;4.13
26;12;83.48
26;24;46.70
26;28;13.51
26;29;50.73
26;32;17.16
26;33;44.13
26;34;15.50
26;42;9.92
26;43;62.91
26;45;36.81
26;46;8.96
26;50;5.18
26;51;87.92
26;53;31.26
26;54;88.62
26;56;87.06
26;65;3.99
26;66;74.16
26;71;33.51
26;76;4.84
26;78;75.70
26;80;11.02
26;86;72.81
26;88;87.45
26;90;29.40
26;91;39.13
26;97;4.36
26;99;31.16
26;27;76.44
26;41;67.51
26;59;30.76
26;61;34.03
26;62;36.15
26;64;77.12
26;79;73.65
26;84;35.62
26;87;57.77
26;92;67.18
26;95;6.57
27;0;81.88
27;1;34.34
27;5;49.92
27;6;81.74
27;7;25.70
27;9;1.44
27;14;44.06
27;19;84.08
27;22;31.85
27;25;59.32
27;8;4.46
27;10;71.07
27;12;66.04
27;13;89.26
27;16;27.41
27;18;22.73
27;24;34.26
27;26;76.44
27;28;5.61
27;30;7.34
27;31;64.96
27;36;29.84
27;37;43.90
27;48;35.83
27;50;55.98
27;53;44.45
27;54;59.79
27;57;18.86
27;61;31.40
27;70;78.49
27;72;6.85
27;73;35.71
27;74;45.97
27;79;76.75
27;87;35.14
27;88;35.45
27;89;35.35
27;91;32.26
27;95;24.64
27;32;75.11
27;33;45.92
27;43;15.23
27;45;47.80
27;69;13.80
27;84;11.42
27;94;14.38
28;5;45.86
28;6;89.54
28;11;73.45
28;15;64.37
28;16;77.50
28;18;51.51
28;25;25.50
28;26;13.51
28;27;5.61
28;3;24.05
28;7;13.02
28;8;38.15
28;9;59.90
28;12;51.58
28;21;89.66
28;23;41.05
28;24;13.70
28;31;79.23
28;33;76.82
28;34;54.93
28;45;46.12
28;46;28.01
28;48;51.62
28;59;25.29
28;60;17.09
28;64;34.90
28;66;83.36
28;67;28.18
28;69;83.40
28;71;46.42
28;72;76.76
28;74;68.68
28;76;39.79
28;78;65.75
28;80;11.77
28;84;23.41
28;89;27.22
28;91;86.99
28;94;16.86
28;29;58.96
28;30;61.75
28;37;89.24
28;43;78.25
28;50;47.57
28;53;4.56
28;56;82.01
28;70;77.18
28;73;18.89
28;83;16.80
28;86;11.12
28;92;18.39
28;96;34.88
29;3;50.50
29;5;36.82
29;13;83.47
29;17;68.11
29;19;24.99
29;22;1.70
29;24;50.99
29;26;50.73
29;4;56.11
29;9;68.07
29;10;41.61
29;12;75.11
29;18;25.47
29;23;23.01
29;28;58.96
29;32;58.52
29;35;67.43
29;45;64.47
29;47;77.75
29;50;48.33
29;52;28.50
29;55;57.04
29;56;54.19
29;64;20.68
29;65;72.53
29;75;10.18
29;76;47.07
29;78;10.31
29;79;81.78
29;80;18.09
29;83;64.37
29;87;56.58
29;88;2.77
29;92;7.17
29;98;36.61
29;40;50.42
29;48;60.76
29;51;17.66
29;53;72.14
29;62;82.28
29;73;64.10
29;74;44.87
29;82;39.24
29;91;39.40
29;93;78.07
29;94;65.60
29;95;55.60
29;96;10.40
29;99;74.30
30;1;87.39
30;2;2.75
30;6;32.31
30;12;43.36
30;15;21.85
30;22;73.02
30;24;81.04
30;27;7.34
30;3;48.69
30;8;34.91
30;18;36.39
30;20;14.83
30;28;61.75
30;31;26.58
30;32;84.12
30;41;83.18
30;43;56.78
30;45;16.19
30;46;18.20
30;47;47.19
30;48;34.01
30;54;86.19
30;56;88.05
30;59;15.42
30;63;36.92
30;65;85.45
30;66;26.24
30;74;17.60
30;81;80.57
30;89;8.64
30;90;69.95
30;92;62.53
30;94;47.13
30;95;38.47
30;34;15.82
30;49;10.29
30;58;16.77
30;62;51.91
30;64;81.05
30;67;89.28
30;72;11.72
30;78;67.71
30;83;67.89
30;88;29.00
30;99;53.14
31;1;12.93
31;4;45.54
31;5;18.76
31;7;51.96
31;9;38.24
31;12;9.79
31;18;24.53
31;22;66.59
31;23;50.23
31;24;46.00
31;27;64.96
31;28;79.23
31;30;26.58
31;6;78.50
31;19;83.43
31;21;85.05
31;32;61.29
31;37;25.98
31;41;17.64
31;42;7.84
31;46;86.12
31;52;3.09
31;57;7.93
31;61;63.54
31;63;19.25
31;64;17.95
31;69;28.35
31;71;52.70
31;85;55.48
31;86;18.12
31;87;57.88
31;90;15.91
31;91;34.16
31;93;63.80
31;96;67.45
31;98;46.76
31;33;76.55
31;40;14.12
31;43;31.32
31;44;79.62
31;49;18.65
31;50;33.40
31;51;70.69
31;66;76.51
31;68;57.60
31;72;6.26
31;76;8.69
31;79;89.78
31;88;42.52
31;95;88.94
32;1;50.51
32;8;49.97
32;10;12.01
32;12;62.46
32;18;58.87
32;20;45.88
32;26;17.16
32;29;58.52
32;30;84.12
32;31;61.29
32;0;70.09
32;4;56.79
32;5;73.83
32;11;59.31
32;13;74.61
32;14;78.05
32;15;17.84
32;22;9.29
32;27;75.11
32;38;27.62
32;39;56.32
32;43;46.59
32;47;21.33
32;52;37.56
32;54;29.35
32;56;53.15
32;57;80.82
32;63;7.82
32;65;25.28
32;69;20.17
32;70;48.32
32;73;59.49
32;76;8.01
32;77;82.22
32;80;88.42
32;81;27.37
32;88;34.16
32;91;81.01
32;94;6.08
32;95;2.68
32;44;19.05
32;45;31.90
32;46;33.78
32;51;11.79
32;53;3.87
32;61;79.32
32;66;70.56
32;72;40.75
32;83;44.78
32;85;25.92
32;86;57.08
32;90;44.81
32;92;48.06
32;93;10.56
32;96;35.32
33;0;20.54
33;4;83.07
33;6;56.06
33;8;36.57
33;20;20.20
33;22;88.12
33;23;19.12
33;26;44.13
33;28;76.82
33;1;61.69
33;2;15.50
33;3;80.62
33;11;87.36
33;13;52.74
33;17;12.32
33;21;2.47
33;27;45.92
33;31;76.55
33;45;61.28
33;46;35.30
33;47;18.29
33;59;71.40
33;62;46.90
33;66;83.69
33;70;71.65
33;71;50.23
33;72;79.93
33;78;19.46
33;79;45.27
33;89;52.15
33;91;7.23
33;92;67.77
33;36;81.10
33;38;32.57
33;41;65.23
33;42;6.40
33;44;36.25
33;48;57.25
33;49;46.62
33;50;84.61
33;51;38.06
33;52;50.97
33;56;64.42
33;64;70.16
33;73;79.37
33;76;64.70
33;83;55.72
33;85;64.15
33;86;57.11
33;87;88.85
33;88;29.91
33;90;53.07
33;95;13.12
33;98;3.40
33;99;10.19
34;0;15.11
34;2;32.47
34;3;35.78
34;11;23.12
34;12;44.36
34;13;50.35
34;15;84.67
34;16;38.73
34;17;5.80
34;19;33.83
