source;target;label
31;33;41.15
31;37;28.80
31;41;69.34
31;42;76.59
32;21;26.88
32;25;81.69
32;33;4.92
32;34;14.49
32;35;11.91
33;15;57.07
33;29;21.14
33;31;41.15
33;32;4.92
33;34;10.27
34;32;14.49
34;33;10.27
34;35;68.55
34;37;39.04
34;38;6.25
35;32;11.91
35;34;68.55
35;36;87.60
35;38;64.43
35;41;21.98
36;30;4.35
36;35;87.60
36;38;37.47
36;40;5.36
36;44;28.36
37;28;26.47
37;31;28.80
37;34;39.04
37;42;48.82
37;44;44.95
38;34;6.25
38;35;64.43
38;36;37.47
38;45;72.26
38;47;46.84
39;40;63.15
39;41;60.30
39;43;26.51
39;44;57.94
39;50;61.02
40;28;5.32
40;36;5.36
40;39;63.15
40;43;46.29
40;45;12.62
41;29;58.78
41;31;69.34
41;35;21.98
41;39;60.30
41;42;84.56
42;31;76.59
42;37;48.82
42;41;84.56
42;44;42.49
42;46;87.40
43;39;26.51
43;40;46.29
43;44;80.32
43;46;4.26
43;50;44.97
44;36;28.36
44;37;44.95
44;39;57.94
44;42;42.49
44;43;80.32
45;38;72.26
45;40;12.62
45;46;75.10
45;47;12.30
45;52;79.90
46;27;32.95
46;42;87.40
46;43;4.26
46;45;75.10
46;54;9.94
47;38;46.84
47;45;12.30
47;48;64.11
47;49;58.87
47;51;14.69
48;47;64.11
48;49;42.94
48;50;39.77
48;52;62.86
48;55;25.97
49;47;58.87
49;48;42.94
49;51;80.09
49;57;8.70
49;73;88.24
50;39;61.02
50;43;44.97
50;48;39.77
50;52;15.70
50;54;34.33
51;47;14.69
51;49;80.09
51;52;6.89
51;54;84.57
51;59;31.97
52;45;79.90
52;48;62.86
52;50;15.70
52;51;6.89
52;54;42.59
53;54;61.50
53;55;64.16
53;56;74.24
53;57;8.49
53;59;31.55
54;28;35.55
54;46;9.94
54;50;34.33
54;51;84.57
54;52;42.59
54;53;61.50
55;48;25.97
55;53;64.16
55;57;75.10
55;58;11.69
55;63;15.74
56;53;74.24
56;57;12.23
56;58;88.43
56;60;9.28
56;64;7.42
57;49;8.70
57;53;8.49
57;55;75.10
57;56;12.23
57;60;56.99
58;55;11.69
58;56;88.43
58;60;43.87
58;61;83.95
58;71;46.53
59;51;31.97
59;53;31.55
59;60;27.62
59;63;70.92
59;67;25.71
60;56;9.28
60;57;56.99
60;58;43.87
60;59;27.62
60;73;10.56
61;58;83.95
61;62;14.90
61;63;54.97
61;64;86.20
61;68;53.72
62;61;14.90
62;63;51.37
62;64;77.20
62;66;70.74
62;71;1.55
63;55;15.74
63;59;70.92
63;61;54.97
63;62;51.37
63;67;12.46
64;56;7.42
64;61;86.20
64;62;77.20
64;65;11.92
64;92;6.65
65;64;11.92
65;66;19.70
65;68;87.97
65;69;87.31
65;70;85.39
66;62;70.74
66;65;19.70
66;67;44.74
66;68;69.84
66;80;85.70
67;59;25.71
67;63;12.46
67;66;44.74
67;69;47.53
67;70;3.18
68;61;53.72
68;65;87.97
68;66;69.84
68;72;43.99
68;77;78.07
69;65;87.31
69;67;47.53
69;70;52.75
69;72;43.65
69;75;50.83
70;65;85.39
70;67;3.18
70;69;52.75
70;71;39.89
70;76;33.35
71;58;46.53
71;62;1.55
71;70;39.89
71;72;12.03
71;73;47.96
72;68;43.99
72;69;43.65
72;71;12.03
72;78;28.90
72;79;13.04
73;49;88.24
73;60;10.56
73;71;47.96
73;75;32.74
73;77;6.85
74;75;89.70
74;77;36.31
74;78;64.70
74;79;55.74
74;81;7.18
75;69;50.83
75;73;32.74
75;74;89.70
75;76;59.74
75;83;7.31
76;70;33.35
76;75;59.74
76;77;19.52
76;83;80.28
76;84;19.33
77;68;78.07
77;73;6.85
77;74;36.31
77;76;19.52
77;84;79.18
78;72;28.90
78;74;64.70
78;79;63.15
78;83;66.64
78;87;86.29
79;72;13.04
79;74;55.74
79;78;63.15
79;80;9.16
79;85;73.34
80;66;85.70
80;79;9.16
80;81;21.69
80;83;57.07
80;86;51.35
81;74;7.18
81;80;21.69
81;83;44.28
81;89;70.12
81;90;54.09
82;83;51.47
82;84;67.44
82;85;56.34
82;90;48.15
82;93;28.12
83;75;7.31
83;76;80.28
83;78;66.64
83;80;57.07
83;81;44.28
83;82;51.47
84;76;19.33
84;77;79.18
84;82;67.44
84;85;2.59
84;88;15.80
85;79;73.34
85;82;56.34
85;84;2.59
85;86;61.85
85;87;22.13
86;80;51.35
86;85;61.85
86;93;8.35
86;96;3.71
86;97;78.43
87;78;86.29
87;85;22.13
87;89;25.84
87;91;9.94
87;95;43.90
88;84;15.80
88;90;52.45
88;91;83.19
88;94;3.06
88;96;73.80
89;81;70.12
89;87;25.84
89;90;36.91
89;92;66.85
89;97;41.91
90;81;54.09
90;82;48.15
90;88;52.45
90;89;36.91
90;94;35.11
91;87;9.94
91;88;83.19
91;92;83.94
91;94;59.41
91;97;50.13
92;64;6.65
92;89;66.85
92;91;83.94
92;96;1.57
92;97;44.71
93;82;28.12
93;86;8.35
93;95;84.06
93;97;63.29
93;98;69.52
94;88;3.06
94;90;35.11
94;91;59.41
94;96;66.36
94;98;69.04
95;87;43.90
95;93;84.06
95;96;4.47
95;97;18.22
95;120;76.18
96;86;3.71
96;88;73.80
96;92;1.57
96;94;66.36
96;95;4.47
97;86;78.43
97;89;41.91
97;91;50.13
97;92;44.71
97;93;63.29
97;95;18.22
98;93;69.52
98;94;69.04
98;99;88.97
98;101;38.47
98;110;10.76
99;98;88.97
99;100;24.36
99;101;44.23
99;102;24.94
99;140;66.27
100;99;24.36
100;101;21.21
100;102;41.65
100;103;9.08
100;104;62.52
101;98;38.47
101;99;44.23
101;100;21.21
101;105;9.98
101;111;82.70
102;99;24.94
102;100;41.65
102;104;56.11
102;106;6.57
102;114;35.99
103;100;9.08
103;104;40.40
103;106;47.25
103;107;72.75
103;109;57.91
104;100;62.52
104;102;56.11
104;103;40.40
104;105;34.66
104;106;32.66
105;101;9.98
105;104;34.66
105;107;27.85
105;108;73.05
105;109;47.15
106;102;6.57
106;103;47.25
106;104;32.66
106;116;4.15
106;120;11.18
107;103;72.75
107;105;27.85
107;108;64.24
107;109;44.07
107;113;25.38
108;105;73.05
108;107;64.24
108;109;46.45
108;110;84.39
108;115;77.97
109;103;57.91
109;105;47.15
109;107;44.07
109;108;46.45
109;125;63.86
110;98;10.76
110;108;84.39
110;111;62.98
110;113;25.42
110;120;47.71
111;101;82.70
111;110;62.98
111;112;14.66
111;114;21.18
111;115;10.69
112;111;14.66
112;113;30.06
112;114;19.66
112;115;49.70
112;117;28.95
113;107;25.38
113;110;25.42
113;112;30.06
113;114;84.63
113;116;67.91
114;102;35.99
114;111;21.18
114;112;19.66
114;113;84.63
114;125;15.60
115;108;77.97
115;111;10.69
115;112;49.70
115;125;27.22
115;128;30.18
116;106;4.15
116;113;67.91
116;117;18.22
116;118;46.73
116;119;32.06
117;112;28.95
117;116;18.22
117;119;86.97
117;122;28.48
117;131;19.17
118;116;46.73
118;119;25.88
118;120;75.45
118;126;21.37
118;131;84.04
119;116;32.06
119;117;86.97
119;118;25.88
119;122;21.38
119;123;70.33
120;95;76.18
120;106;11.18
120;110;47.71
120;118;75.45
120;131;70.77
121;122;5.98
121;123;5.34
121;124;73.77
121;129;63.41
121;133;42.90
122;117;28.48
122;119;21.38
122;121;5.98
122;124;11.35
122;130;61.96
123;119;70.33
123;121;5.34
123;125;27.79
123;128;19.98
123;129;37.43
124;121;73.77
124;122;11.35
124;125;78.57
124;131;22.16
124;132;82.76
125;109;63.86
125;114;15.60
125;115;27.22
125;123;27.79
125;124;78.57
126;118;21.37
126;127;73.87
126;129;17.66
126;131;47.30
126;148;9.13
127;126;73.87
127;129;13.05
127;130;89.47
127;132;47.14
127;133;85.61
128;115;30.18
128;123;19.98
128;130;79.44
128;132;89.01
128;133;82.17
129;121;63.41
129;123;37.43
129;126;17.66
129;127;13.05
129;141;42.60
130;122;61.96
130;127;89.47
130;128;79.44
130;131;16.36
130;135;58.97
131;117;19.17
131;118;84.04
131;120;70.77
131;124;22.16
131;126;47.30
131;130;16.36
132;124;82.76
132;127;47.14
132;128;89.01
132;133;51.62
132;138;9.43
133;121;42.90
133;127;85.61
133;128;82.17
133;132;51.62
133;134;9.83
134;133;9.83
134;135;23.37
134;136;14.88
134;137;55.18
134;139;62.05
135;130;58.97
135;134;23.37
135;136;55.57
135;139;79.45
135;141;38.59
136;134;14.88
136;135;55.57
136;137;33.01
136;141;60.89
136;145;13.05
137;134;55.18
137;136;33.01
137;138;64.41
137;142;88.85
137;145;21.59
138;132;9.43
138;137;64.41
138;139;86.92
138;141;64.18
138;143;87.78
139;134;62.05
139;135;79.45
139;138;86.92
139;140;19.24
139;142;23.37
140;99;66.27
140;139;19.24
140;142;49.08
140;146;56.58
140;153;10.76
141;129;42.60
141;135;38.59
141;136;60.89
141;138;64.18
141;147;16.00
142;137;88.85
142;139;23.37
142;140;49.08
142;144;7.90
142;147;82.53
143;138;87.78
143;144;42.95
143;145;3.61
143;150;34.20
143;155;16.56
144;142;7.90
144;143;42.95
144;145;32.40
144;147;78.71
144;149;32.70
145;136;13.05
145;137;21.59
145;143;3.61
145;144;32.40
145;147;54.85
146;140;56.58
146;147;19.57
146;148;22.40
146;152;60.49
146;154;47.03
147;141;16.00
147;142;82.53
147;144;78.71
147;145;54.85
147;146;19.57
148;126;9.13
148;146;22.40
148;151;75.62
148;154;37.57
148;157;62.44
149;144;32.70
149;150;17.11
149;151;27.00
149;152;1.85
149;153;5.08
150;143;34.20
150;149;17.11
150;153;56.83
150;156;18.99
150;163;27.30
151;148;75.62
151;149;27.00
151;152;12.37
151;153;36.18
151;154;15.71
152;146;60.49
152;149;1.85
152;151;12.37
152;153;57.39
152;157;43.87
153;140;10.76
153;149;5.08
153;150;56.83
153;151;36.18
153;152;57.39
154;146;47.03
154;148;37.57
154;151;15.71
154;155;16.78
154;156;43.49
155;143;16.56
155;154;16.78
155;156;56.18
155;157;18.85
155;162;49.70
156;150;18.99
156;154;43.49
156;155;56.18
156;157;66.68
156;162;8.44
157;148;62.44
157;152;43.87
157;155;18.85
157;156;66.68
157;161;75.86
158;159;43.17
158;160;52.76
158;161;64.86
158;165;68.01
158;170;11.92
159;158;43.17
159;160;7.31
159;161;37.47
159;162;12.28
159;164;47.55
160;158;52.76
160;159;7.31
160;161;9.00
160;162;39.42
160;166;47.09
161;157;75.86
161;158;64.86
161;159;37.47
161;160;9.00
161;164;4.85
162;155;49.70
162;156;8.44
162;159;12.28
162;160;39.42
162;166;37.65
163;150;27.30
163;164;47.94
163;165;7.41
163;167;23.63
163;169;88.96
164;159;47.55
164;161;4.85
164;163;47.94
164;166;54.00
164;168;18.57
165;158;68.01
165;163;7.41
165;166;62.10
165;167;36.64
165;171;9.97
166;160;47.09
166;162;37.65
166;164;54.00
166;165;62.10
166;168;86.37
167;163;23.63
167;165;36.64
167;168;17.90
167;170;31.90
167;177;51.38
168;164;18.57
168;166;86.37
168;167;17.90
168;173;5.49
168;176;8.90
169;163;88.96
169;170;46.20
169;171;45.72
169;172;71.37
169;173;9.50
170;158;11.92
170;167;31.90
170;169;46.20
170;171;10.42
170;174;82.21
171;165;9.97
171;169;45.72
171;170;10.42
171;173;22.50
171;178;89.02
172;169;71.37
172;174;3.53
172;175;6.99
172;177;18.02
172;182;36.25
173;168;5.49
173;169;9.50
173;171;22.50
173;175;37.65
173;180;54.79
174;170;82.21
174;172;3.53
174;176;41.53
174;177;56.68
174;178;17.68
175;172;6.99
175;173;37.65
175;176;11.24
175;177;60.88
175;183;35.91
176;168;8.90
176;174;41.53
176;175;11.24
176;184;19.11
176;185;27.75
177;167;51.38
177;172;18.02
177;174;56.68
177;175;60.88
177;180;48.13
178;171;89.02
178;174;17.68
178;186;40.57
178;187;17.48
178;196;42.43
179;180;13.22
179;181;51.13
179;182;88.21
179;183;52.80
179;191;10.93
180;173;54.79
180;177;48.13
180;179;13.22
180;181;12.61
180;185;22.36
181;179;51.13
181;180;12.61
181;185;38.01
181;187;67.72
181;188;44.69
182;172;36.25
182;179;88.21
182;185;85.30
182;187;21.51
182;189;53.62
183;175;35.91
183;179;52.80
183;184;56.11
183;185;85.41
183;195;37.13
184;176;19.11
184;183;56.11
184;186;50.62
184;187;17.88
184;195;88.65
185;176;27.75
185;180;22.36
185;181;38.01
185;182;85.30
185;183;85.41
186;178;40.57
186;184;50.62
186;187;80.91
186;189;73.59
186;195;1.41
187;178;17.48
187;181;67.72
187;182;21.51
187;184;17.88
187;186;80.91
188;181;44.69
188;190;48.15
188;192;75.95
188;193;44.41
188;195;79.16
189;182;53.62
189;186;73.59
189;190;11.76
189;194;69.14
189;196;30.99
190;188;48.15
190;189;11.76
190;194;45.20
190;196;69.44
190;204;72.48
191;179;10.93
191;193;54.27
191;195;43.55
191;201;41.98
191;207;4.58
192;188;75.95
192;193;18.85
192;194;76.06
192;197;65.71
192;198;54.47
193;188;44.41
193;191;54.27
193;192;18.85
193;195;64.71
193;201;34.22
194;189;69.14
194;190;45.20
194;192;76.06
194;195;68.31
194;197;35.21
195;183;37.13
195;184;88.65
195;186;1.41
195;188;79.16
195;191;43.55
195;193;64.71
195;194;68.31
196;178;42.43
196;189;30.99
196;190;69.44
196;198;47.71
196;207;78.93
197;192;65.71
197;194;35.21
197;198;48.43
197;199;38.13
197;207;75.08
198;192;54.47
198;196;47.71
198;197;48.43
198;199;20.36
198;201;6.73
199;197;38.13
199;198;20.36
199;200;57.00
199;201;34.55
199;221;8.54
200;199;57.00
200;201;74.43
200;202;44.86
200;206;81.10
200;212;74.29
201;191;41.98
201;193;34.22
201;198;6.73
201;199;34.55
201;200;74.43
202;200;44.86
202;203;16.58
202;204;33.74
202;209;63.36
202;212;36.11
203;202;16.58
203;204;59.56
203;206;53.16
203;207;80.40
203;221;38.27
204;190;72.48
204;202;33.74
204;203;59.56
204;205;68.80
204;212;25.50
205;204;68.80
205;206;27.38
205;207;48.68
205;211;84.76
205;212;61.42
206;200;81.10
206;203;53.16
206;205;27.38
206;208;24.72
206;215;72.64
207;191;4.58
207;196;78.93
207;197;75.08
207;203;80.40
207;205;48.68
208;206;24.72
208;211;40.07
208;214;23.63
208;216;10.87
208;225;62.01
209;202;63.36
209;210;65.56
209;212;14.34
209;213;19.39
209;214;19.12
210;209;65.56
210;212;16.06
210;213;68.13
210;214;31.10
210;216;25.85
211;205;84.76
211;208;40.07
211;212;81.49
211;216;79.97
211;217;25.17
212;200;74.29
212;202;36.11
212;204;25.50
212;205;61.42
212;209;14.34
212;210;16.06
212;211;81.49
213;209;19.39
213;210;68.13
213;215;74.48
213;216;64.40
213;217;77.52
214;208;23.63
214;209;19.12
214;210;31.10
214;217;8.76
214;221;15.04
215;206;72.64
215;213;74.48
215;216;14.10
215;219;6.92
215;221;30.50
216;208;10.87
216;210;25.85
216;211;79.97
216;213;64.40
216;215;14.10
217;211;25.17
217;213;77.52
217;214;8.76
217;218;40.89
217;221;6.18
218;217;40.89
218;219;89.90
218;220;56.05
218;221;41.78
218;225;12.35
219;215;6.92
219;218;89.90
219;222;51.03
219;223;82.84
219;225;48.54
220;218;56.05
220;221;3.90
220;222;33.54
220;224;37.07
220;227;81.92
221;199;8.54
221;203;38.27
221;214;15.04
221;215;30.50
221;217;6.18
221;218;41.78
221;220;3.90
222;219;51.03
222;220;33.54
222;223;33.76
222;225;20.46
222;226;34.66
223;219;82.84
223;222;33.76
223;224;61.58
223;226;47.26
223;234;37.22
224;220;37.07
224;223;61.58
224;226;47.46
224;228;40.19
224;234;24.49
225;208;62.01
225;218;12.35
225;219;48.54
225;222;20.46
225;227;41.35
226;222;34.66
226;223;47.26
226;224;47.46
226;230;39.13
226;234;39.31
227;220;81.92
227;225;41.35
227;228;89.31
227;229;87.46
227;230;11.21
228;224;40.19
228;227;89.31
228;230;24.78
228;233;10.18
228;236;82.12
229;227;87.46
229;230;4.71
229;233;66.13
229;235;26.67
229;237;86.90
230;226;39.13
230;227;11.21
230;228;24.78
230;229;4.71
230;236;86.13
231;232;77.55
231;233;14.38
231;235;14.25
231;236;67.13
231;244;52.81
232;231;77.55
232;233;74.97
232;234;55.82
232;236;31.50
232;237;41.81
233;228;10.18
233;229;66.13
233;231;14.38
233;232;74.97
233;238;10.77
234;223;37.22
234;224;24.49
234;226;39.31
234;232;55.82
234;239;51.12
235;229;26.67
235;231;14.25
235;237;65.46
235;240;58.00
235;250;65.68
236;228;82.12
236;230;86.13
236;231;67.13
236;232;31.50
236;237;62.42
237;229;86.90
237;232;41.81
237;235;65.46
237;236;62.42
237;243;74.83
238;233;10.77
238;239;4.61
238;241;48.54
238;242;5.18
238;243;36.25
239;234;51.12
239;238;4.61
239;240;76.08
239;243;39.97
239;244;24.38
240;235;58.00
240;239;76.08
240;242;51.70
240;243;81.78
240;249;89.63
241;238;48.54
241;243;8.61
241;244;23.98
241;247;28.79
241;249;87.30
242;238;5.18
242;240;51.70
242;246;79.80
242;251;23.15
242;252;27.20
243;237;74.83
243;238;36.25
243;239;39.97
243;240;81.78
243;241;8.61
244;231;52.81
244;239;24.38
244;241;23.98
244;248;8.70
244;255;25.11
245;246;20.25
245;247;8.11
245;249;68.84
245;252;23.54
245;260;79.15
246;242;79.80
246;245;20.25
246;248;60.15
246;251;51.04
246;253;41.64
247;241;28.79
247;245;8.11
247;250;65.53
247;255;39.51
247;257;65.93
248;244;8.70
248;246;60.15
248;250;64.63
248;253;85.04
248;255;54.65
249;240;89.63
249;241;87.30
249;245;68.84
249;253;18.78
249;256;3.16
250;235;65.68
250;247;65.53
250;248;64.63
250;252;35.27
250;254;80.49
251;242;23.15
251;246;51.04
251;254;13.23
251;255;21.13
251;260;60.95
252;242;27.20
252;245;23.54
252;250;35.27
252;253;42.05
252;255;17.09
253;246;41.64
253;248;85.04
253;249;18.78
253;252;42.05
253;254;88.66
254;250;80.49
254;251;13.23
254;253;88.66
254;258;78.78
254;259;12.90
255;244;25.11
255;247;39.51
255;248;54.65
255;251;21.13
255;252;17.09
256;249;3.16
256;257;24.20
256;258;53.79
256;259;37.72
256;271;16.50
257;247;65.93
257;256;24.20
257;260;7.30
257;261;80.11
257;262;31.24
258;254;78.78
258;256;53.79
258;260;32.60
258;261;2.11
258;269;10.17
259;254;12.90
259;256;37.72
259;260;34.71
259;261;80.79
259;262;64.00
260;245;79.15
260;251;60.95
260;257;7.30
260;258;32.60
260;259;34.71
261;257;80.11
261;258;2.11
261;259;80.79
261;263;69.06
261;276;57.60
262;257;31.24
262;259;64.00
262;263;82.40
262;265;88.64
262;270;80.31
263;261;69.06
263;262;82.40
263;264;26.46
263;266;34.93
263;267;51.67
264;263;26.46
264;265;51.06
264;266;3.30
264;267;22.43
264;285;53.94
265;262;88.64
265;264;51.06
265;267;57.94
265;268;54.36
265;271;23.32
266;263;34.93
266;264;3.30
266;268;39.43
266;270;74.16
266;272;22.14
267;263;51.67
267;264;22.43
267;265;57.94
267;269;29.16
267;270;25.52
268;265;54.36
268;266;39.43
268;269;41.88
268;270;38.54
268;271;52.39
269;258;10.17
269;267;29.16
269;268;41.88
269;270;35.78
269;278;49.00
270;262;80.31
270;266;74.16
270;267;25.52
270;268;38.54
270;269;35.78
271;256;16.50
271;265;23.32
271;268;52.39
271;273;89.60
271;280;24.94
272;266;22.14
272;273;81.40
272;274;5.09
272;279;24.60
272;281;39.18
273;271;89.60
273;272;81.40
273;274;50.57
273;275;41.42
273;276;37.54
274;272;5.09
274;273;50.57
274;275;76.70
274;278;81.51
274;281;42.57
275;273;41.42
275;274;76.70
275;276;20.18
275;278;26.98
275;279;89.58
276;261;57.60
276;273;37.54
276;275;20.18
276;277;21.58
276;290;77.07
277;276;21.58
277;278;76.13
277;279;66.06
277;280;16.04
277;282;22.26
278;269;49.00
278;274;81.51
278;275;26.98
278;277;76.13
278;279;48.39
279;272;24.60
279;275;89.58
279;277;66.06
279;278;48.39
279;281;65.29
280;271;24.94
280;277;16.04
280;283;23.96
280;285;18.89
280;288;61.61
281;272;39.18
281;274;42.57
281;279;65.29
281;282;58.57
281;285;6.11
282;277;22.26
282;281;58.57
282;283;57.67
282;284;28.02
282;287;74.96
283;280;23.96
283;282;57.67
283;284;3.72
283;285;50.63
283;297;72.53
284;282;28.02
284;283;3.72
284;285;2.60
284;286;67.36
284;289;81.39
285;264;53.94
285;280;18.89
285;281;6.11
285;283;50.63
285;284;2.60
286;284;67.36
286;287;50.89
286;291;5.89
286;293;32.31
286;302;78.78
287;282;74.96
287;286;50.89
287;288;50.92
287;297;49.56
287;301;29.47
288;280;61.61
288;287;50.92
288;289;44.41
288;291;9.35
288;292;31.55
289;284;81.39
289;288;44.41
289;290;73.45
289;291;5.33
289;295;60.51
290;276;77.07
290;289;73.45
290;291;12.99
290;292;20.54
290;298;20.35
291;286;5.89
291;288;9.35
291;289;5.33
291;290;12.99
291;294;66.82
292;288;31.55
292;290;20.54
292;293;24.04
292;294;26.57
292;296;38.18
293;286;32.31
293;292;24.04
293;298;47.52
293;299;31.19
293;302;7.96
294;291;66.82
294;292;26.57
294;295;35.15
294;297;16.88
294;299;24.88
295;289;60.51
295;294;35.15
295;297;35.61
295;299;67.97
295;301;80.96
296;292;38.18
296;297;52.25
296;298;56.67
296;300;67.39
296;310;88.42
297;283;72.53
297;287;49.56
297;294;16.88
297;295;35.61
297;296;52.25
298;290;20.35
298;293;47.52
298;296;56.67
298;299;22.30
298;301;14.65
299;293;31.19
299;294;24.88
299;295;67.97
299;298;22.30
299;300;13.89
300;296;67.39
300;299;13.89
300;302;74.16
300;303;49.65
300;311;89.59
301;287;29.47
301;295;80.96
301;298;14.65
301;303;86.16
301;309;73.86
302;286;78.78
302;293;7.96
302;300;74.16
302;303;64.39
302;304;34.75
303;300;49.65
303;301;86.16
303;302;64.39
303;307;37.58
303;311;58.78
304;302;34.75
304;305;51.13
304;308;4.55
304;309;15.47
304;310;87.78
305;304;51.13
305;306;68.81
305;307;34.06
305;309;80.24
305;311;57.61
306;305;68.81
306;307;64.48
306;308;45.05
306;312;70.69
306;315;55.32
307;303;37.58
307;305;34.06
307;306;64.48
307;308;46.92
307;309;5.91
308;304;4.55
308;306;45.05
308;307;46.92
308;309;69.45
308;312;48.78
309;301;73.86
309;304;15.47
309;305;80.24
309;307;5.91
309;308;69.45
310;296;88.42
310;304;87.78
310;313;6.34
310;314;9.65
310;324;65.47
311;300;89.59
311;303;58.78
311;305;57.61
311;313;36.17
311;316;58.59
312;306;70.69
312;308;48.78
312;314;61.69
312;317;28.49
312;320;2.36
313;310;6.34
313;311;36.17
313;314;29.28
313;316;89.83
313;319;48.15
314;310;9.65
314;312;61.69
314;313;29.28
314;315;41.28
314;320;36.95
315;306;55.32
315;314;41.28
315;316;54.55
315;320;55.00
315;332;81.34
316;311;58.59
316;313;89.83
316;315;54.55
316;317;62.76
316;320;7.57
317;312;28.49
317;316;62.76
317;318;20.57
317;319;68.24
317;322;89.93
318;317;20.57
318;319;74.20
318;323;69.37
318;324;53.45
318;329;75.61
319;313;48.15
319;317;68.24
319;318;74.20
319;320;88.07
319;325;74.78
320;312;2.36
320;314;36.95
320;315;55.00
320;316;7.57
320;319;88.07
321;322;36.19
321;323;38.30
321;324;30.46
321;327;56.15
321;329;8.49
322;317;89.93
322;321;36.19
322;323;9.21
322;325;4.33
322;329;80.19
323;318;69.37
323;321;38.30
323;322;9.21
323;329;34.74
323;331;87.51
324;310;65.47
324;318;53.45
324;321;30.46
324;325;36.34
324;326;31.38
325;319;74.78
325;322;4.33
325;324;36.34
325;331;47.89
325;334;43.61
326;324;31.38
326;327;30.48
326;328;33.97
326;333;78.06
326;334;13.69
327;321;56.15
327;326;30.48
327;329;30.72
327;339;58.64
327;342;17.82
328;326;33.97
328;329;12.11
328;330;51.12
328;339;73.91
328;341;1.29
329;318;75.61
329;321;8.49
329;322;80.19
329;323;34.74
329;327;30.72
329;328;12.11
330;328;51.12
330;332;51.51
330;334;39.90
330;338;36.22
330;340;23.14
331;323;87.51
331;325;47.89
331;334;6.01
331;339;51.00
331;341;64.97
332;315;81.34
332;330;51.51
332;333;69.85
332;334;18.68
332;339;7.66
333;326;78.06
333;332;69.85
333;334;67.72
333;337;78.74
333;342;50.79
334;325;43.61
334;326;13.69
334;330;39.90
334;331;6.01
334;332;18.68
334;333;67.72
335;336;46.92
335;338;28.13
335;339;46.43
335;341;87.49
335;343;14.65
336;335;46.92
336;337;25.94
336;338;36.30
336;340;49.72
336;352;26.55
337;333;78.74
337;336;25.94
337;339;32.48
337;343;89.51
337;344;49.49
338;330;36.22
338;335;28.13
338;336;36.30
338;339;39.00
338;341;56.89
339;327;58.64
339;328;73.91
339;331;51.00
339;332;7.66
339;335;46.43
339;337;32.48
339;338;39.00
340;330;23.14
340;336;49.72
340;343;56.52
340;346;56.67
340;351;36.59
341;328;1.29
341;331;64.97
341;335;87.49
341;338;56.89
341;358;62.57
342;327;17.82
342;333;50.79
342;343;26.85
342;348;83.30
342;352;34.82
343;335;14.65
343;337;89.51
343;340;56.52
343;342;26.85
343;351;55.29
344;337;49.49
344;345;50.22
344;346;71.79
344;347;50.51
344;348;39.38
345;344;50.22
345;348;66.34
345;350;5.17
345;355;58.74
345;381;80.96
346;340;56.67
346;344;71.79
346;347;4.84
346;351;89.05
