source;target;label
116;430;42.38
116;253;24.41
116;327;38.14
117;236;43.04
118;51;25.54
118;423;83.46
119;285;76.19
119;182;55.47
120;414;9.52
120;10;40.17
121;464;61.28
121;456;26.42
121;417;79.42
123;283;13.51
124;479;23.40
125;170;53.20
125;227;53.35
125;224;43.38
126;433;69.43
126;283;87.43
127;413;51.61
127;86;22.48
128;488;14.63
128;248;23.14
128;363;15.97
129;289;3.89
129;153;43.24
129;417;59.97
130;245;53.36
131;420;24.13
131;357;50.05
132;249;34.61
133;45;76.04
133;171;22.11
133;40;16.55
133;478;42.27
135;397;49.33
135;410;37.20
136;322;51.06
136;282;64.21
137;228;48.76
137;216;36.76
137;191;73.28
137;20;75.73
137;367;53.11
138;302;25.44
139;476;58.78
139;327;81.22
139;238;34.40
140;162;69.33
140;107;33.18
140;343;37.92
141;145;21.08
141;105;56.03
141;202;79.82
141;413;14.32
142;285;78.04
143;48;41.83
143;318;31.45
144;17;57.38
144;328;60.94
144;473;1.76
145;2;1.48
145;141;21.08
145;389;41.11
145;51;61.84
145;339;85.02
146;247;34.91
146;289;74.35
147;94;31.40
147;280;6.59
148;483;9.59
149;316;6.96
150;157;7.55
150;95;30.00
151;19;19.93
151;105;25.08
152;404;47.57
152;239;25.16
152;13;20.82
152;159;82.88
152;490;3.52
152;27;84.86
153;129;43.24
153;104;45.50
154;99;15.26
154;376;83.78
155;74;18.24
156;71;49.82
156;383;29.91
157;150;7.55
157;259;45.46
158;27;58.06
158;384;24.09
158;200;18.45
158;210;17.73
159;152;82.88
159;353;63.42
159;375;35.89
160;248;59.99
160;443;64.76
162;140;69.33
164;427;87.69
164;168;63.76
165;481;3.34
165;324;74.82
165;338;82.84
166;69;42.50
167;238;68.85
167;456;83.60
167;375;72.77
167;91;82.76
167;99;78.72
168;307;28.32
168;34;37.52
168;164;63.76
170;94;27.39
170;125;53.20
171;88;56.08
171;133;22.11
172;215;34.09
172;206;44.06
173;394;33.14
174;295;63.17
175;110;41.63
176;180;74.93
176;101;81.51
176;477;63.09
178;464;81.75
178;100;59.88
178;103;9.80
179;68;52.09
179;328;31.49
180;176;74.93
181;61;35.25
181;313;52.89
181;465;18.00
182;119;55.47
182;357;23.18
183;77;20.15
183;473;65.23
185;325;13.04
186;383;82.80
187;108;29.32
187;63;42.39
187;434;70.75
188;67;4.43
188;358;15.61
188;17;49.37
189;337;29.36
190;217;52.76
191;25;65.36
191;137;73.28
192;306;17.37
193;460;20.57
194;415;68.24
194;14;17.93
194;496;23.23
195;473;41.07
195;292;8.70
195;16;56.30
196;304;63.46
197;85;15.27
197;374;29.99
199;305;15.17
200;74;88.11
200;88;68.15
200;158;18.45
200;492;21.19
200;317;24.56
201;100;9.13
202;141;79.82
202;376;29.76
202;113;7.75
203;80;14.26
203;37;14.74
203;68;33.49
204;493;65.17
205;439;42.33
205;68;82.11
206;481;34.06
206;172;44.06
208;48;59.08
210;280;11.75
210;113;57.59
210;158;17.73
211;400;42.08
211;432;24.39
211;453;68.47
211;325;25.38
212;464;35.62
212;292;54.69
215;87;82.62
215;450;61.68
215;232;62.63
215;172;34.09
215;79;48.26
215;30;58.29
216;498;51.96
216;137;36.76
216;300;77.13
217;395;2.87
217;190;52.76
218;57;60.26
218;410;44.74
218;483;15.73
220;477;28.25
223;496;82.81
223;40;13.29
223;325;10.48
224;449;22.29
224;125;43.38
224;78;54.51
225;470;50.75
225;432;14.86
225;32;74.55
226;352;74.49
227;125;53.35
228;137;48.76
228;459;68.36
229;420;76.01
230;232;88.18
230;409;66.64
230;286;20.18
231;32;24.61
231;254;35.08
231;408;21.60
232;230;88.18
232;497;64.94
232;215;62.63
233;83;79.44
234;396;64.14
234;271;34.48
235;34;2.90
236;10;22.31
236;117;43.04
236;332;18.44
236;283;44.83
236;268;39.21
237;439;71.02
238;39;62.63
238;167;68.85
238;139;34.40
238;306;70.01
238;314;88.35
238;110;13.92
239;152;25.16
239;55;37.53
239;480;81.07
240;21;17.48
240;300;12.62
240;69;50.20
241;108;13.57
242;453;24.04
243;53;23.99
244;286;13.21
245;130;53.36
245;31;30.22
245;351;52.52
247;146;34.91
248;160;59.99
248;128;23.14
249;132;34.61
250;339;59.34
250;18;5.70
251;276;16.11
251;104;62.84
251;347;18.36
251;29;39.21
251;30;45.58
253;441;72.20
253;116;24.41
254;412;75.53
254;231;35.08
255;388;38.40
256;444;74.23
256;64;72.60
256;452;37.67
257;378;82.23
258;46;63.97
259;10;20.47
259;157;45.46
260;361;25.32
263;343;85.54
263;275;80.91
263;469;22.74
266;292;38.59
266;282;15.27
267;364;18.11
268;236;39.21
270;108;13.35
270;79;16.31
271;234;34.48
272;29;72.73
274;86;72.83
274;485;61.76
275;263;80.91
276;251;16.11
276;3;50.87
277;392;74.91
280;210;11.75
280;358;36.92
280;147;6.59
281;347;80.89
282;136;64.21
282;266;15.27
283;326;65.09
283;126;87.43
283;66;65.59
283;123;13.51
283;236;44.83
284;393;76.09
284;381;40.22
284;497;10.55
284;402;15.43
285;142;78.04
285;119;76.19
286;244;13.21
286;230;20.18
288;426;44.53
289;129;3.89
289;395;78.94
289;146;74.35
290;329;53.06
290;403;22.81
290;370;72.43
292;324;76.45
292;195;8.70
292;4;7.31
292;316;56.19
292;61;23.15
292;266;38.59
292;212;54.69
293;476;55.32
295;174;63.17
295;378;44.45
295;31;56.05
296;94;59.52
296;92;82.23
297;447;41.41
297;101;40.24
298;35;75.77
299;403;43.79
299;313;29.22
300;240;12.62
300;380;19.70
300;450;68.89
300;495;2.88
300;216;77.13
301;43;54.33
302;138;25.44
303;34;80.59
304;461;11.58
304;196;63.46
305;400;30.92
305;199;15.17
305;410;75.17
306;238;70.01
306;408;60.18
306;192;17.37
307;168;28.32
308;82;74.56
308;38;57.39
310;50;37.06
310;61;21.13
311;331;51.03
311;27;27.82
313;181;52.89
313;17;30.68
313;299;29.22
314;238;88.35
315;66;36.76
316;487;2.25
316;292;56.19
316;31;75.44
316;364;46.14
316;149;6.96
317;200;24.56
318;349;61.64
318;353;7.37
318;143;31.45
319;487;4.83
320;483;77.67
321;498;36.53
322;136;51.06
323;26;4.92
323;385;8.39
323;363;12.09
324;292;76.45
324;165;74.82
324;85;3.79
325;185;13.04
325;211;25.38
325;7;82.85
325;223;10.48
326;283;65.09
326;345;11.75
326;487;68.93
327;438;41.31
327;139;81.22
327;116;38.14
328;144;60.94
328;179;31.49
329;290;53.06
330;96;49.15
330;94;56.86
331;311;51.03
332;431;65.58
332;236;18.44
333;8;31.59
335;455;46.65
335;396;38.92
335;466;74.98
336;107;78.16
337;189;29.36
338;428;86.84
338;474;3.24
338;165;82.84
339;65;48.09
339;250;59.34
339;145;85.02
340;4;16.16
342;391;35.82
343;140;37.92
343;263;85.54
344;453;38.15
344;355;58.82
345;326;11.75
345;464;24.60
347;281;80.89
347;251;18.36
348;470;7.67
348;350;48.86
349;318;61.64
350;348;48.86
351;245;52.52
351;479;75.14
352;89;54.61
352;226;74.49
352;23;4.87
353;318;7.37
353;159;63.42
353;461;60.44
354;480;48.86
354;27;79.51
355;406;70.25
355;357;3.40
355;344;58.82
356;27;60.67
356;60;38.49
357;131;50.05
357;355;3.40
357;182;23.18
358;79;15.93
358;280;36.92
358;188;15.61
360;5;18.62
360;392;9.71
360;483;50.23
361;93;32.79
361;410;88.88
361;260;25.32
363;87;18.21
363;480;47.94
363;323;12.09
363;128;15.97
364;267;18.11
364;435;45.10
364;316;46.14
365;2;30.34
367;45;60.24
367;137;53.11
368;390;12.22
369;476;29.99
369;59;71.57
370;290;72.43
372;99;28.62
373;75;53.56
374;493;12.85
374;197;29.99
375;167;72.77
375;159;35.89
376;154;83.78
376;202;29.76
378;257;82.23
378;295;44.45
380;412;53.45
380;300;19.70
381;284;40.22
381;35;70.64
382;44;51.92
382;478;5.50
383;186;82.80
383;51;21.38
383;156;29.91
384;437;60.88
384;158;24.09
385;45;77.33
385;323;8.39
386;393;82.10
388;56;23.13
388;420;77.01
388;255;38.40
388;88;61.15
388;24;45.40
389;145;41.11
389;480;10.51
390;474;13.28
390;368;12.22
391;342;35.82
392;360;9.71
392;277;74.91
393;284;76.09
393;386;82.10
394;173;33.14
395;217;2.87
395;289;78.94
396;335;38.92
396;397;51.10
396;234;64.14
397;396;51.10
397;135;49.33
397;88;66.17
399;0;68.05
400;211;42.08
400;305;30.92
402;284;15.43
403;290;22.81
403;299;43.79
403;57;16.97
404;474;75.13
404;152;47.57
404;445;48.83
404;492;10.92
404;434;34.21
406;355;70.25
408;0;15.65
408;306;60.18
408;231;21.60
409;230;66.64
410;218;44.74
410;305;75.17
410;361;88.88
410;135;37.20
411;20;74.90
411;440;60.05
412;380;53.45
412;254;75.53
413;127;51.61
413;141;14.32
414;120;9.52
414;447;46.40
415;194;68.24
416;6;43.51
417;121;79.42
417;129;59.97
420;131;24.13
420;388;77.01
420;229;76.01
422;443;26.74
422;74;26.71
423;118;83.46
423;80;22.57
424;88;30.34
424;498;62.30
425;65;30.30
425;466;13.85
426;458;35.23
426;288;44.53
427;36;42.92
427;9;51.84
427;164;87.69
428;338;86.84
429;114;15.10
430;3;55.67
430;116;42.38
431;70;79.22
431;332;65.58
431;446;33.30
431;51;40.70
432;211;24.39
432;225;14.86
433;126;69.43
433;41;38.81
433;94;46.22
434;452;33.47
434;187;70.75
434;404;34.21
435;364;45.10
435;66;69.79
435;63;30.30
436;59;43.66
437;467;86.89
437;384;60.88
437;468;65.69
437;493;56.26
437;443;57.96
438;451;70.84
438;327;41.31
438;459;17.33
439;81;55.04
439;205;42.33
439;237;71.02
439;3;43.27
440;411;60.05
441;253;72.20
442;107;21.92
443;160;64.76
443;422;26.74
443;437;57.96
444;256;74.23
445;404;48.83
446;34;50.50
446;431;33.30
447;297;41.41
447;494;48.18
447;414;46.40
448;493;42.13
449;224;22.29
450;215;61.68
450;300;68.89
451;438;70.84
452;434;33.47
452;256;37.67
453;242;24.04
453;344;38.15
453;211;68.47
455;335;46.65
456;45;61.56
456;167;83.60
456;121;26.42
458;426;35.23
458;30;15.21
459;228;68.36
459;438;17.33
460;193;20.57
461;304;11.58
461;353;60.44
464;121;61.28
464;212;35.62
464;178;81.75
464;345;24.60
465;181;18.00
466;49;69.23
466;335;74.98
466;425;13.85
467;437;86.89
467;114;76.67
468;437;65.69
469;263;22.74
470;348;7.67
470;225;50.75
470;16;9.31
471;88;89.25
472;9;82.64
472;85;32.35
472;2;9.19
473;195;41.07
473;183;65.23
473;26;69.39
473;2;49.49
473;144;1.76
474;404;75.13
474;390;13.28
474;338;3.24
474;480;62.17
474;102;62.09
476;369;29.99
476;139;58.78
476;293;55.32
477;220;28.25
477;176;63.09
478;133;42.27
478;382;5.50
479;124;23.40
479;8;2.11
479;351;75.14
480;474;62.17
480;354;48.86
480;239;81.07
480;363;47.94
480;389;10.51
481;206;34.06
481;165;3.34
483;320;77.67
483;148;9.59
483;218;15.73
483;360;50.23
485;274;61.76
485;72;12.71
486;14;61.58
487;316;2.25
487;319;4.83
487;326;68.93
488;128;14.63
488;101;55.25
490;60;74.92
490;54;61.13
490;152;3.52
491;3;28.26
491;86;34.88
492;91;54.24
492;200;21.19
492;404;10.92
493;204;65.17
493;374;12.85
493;437;56.26
493;448;42.13
494;115;1.44
494;447;48.18
495;300;2.88
496;223;82.81
496;194;23.23
496;37;32.90
497;232;64.94
497;72;86.03
497;284;10.55
498;216;51.96
498;424;62.30
498;321;36.53
