source;target;label
97;377;63.95
97;383;60.91
97;450;48.88
98;217;54.09
98;393;80.15
98;430;53.97
98;493;19.53
99;144;27.68
99;200;13.32
99;438;1.64
100;33;7.34
100;119;79.94
100;469;82.47
101;0;40.08
101;63;11.05
101;122;19.37
102;51;85.89
102;61;14.34
102;111;65.58
102;129;15.76
102;307;41.25
102;376;14.38
102;464;80.36
103;311;77.22
103;314;42.02
105;486;38.25
106;151;46.72
106;206;27.42
106;468;5.49
106;490;61.41
107;21;3.49
107;247;22.12
107;302;3.79
107;487;79.97
108;85;13.30
108;195;10.91
108;363;10.09
109;162;32.55
109;192;40.17
109;252;62.55
109;336;12.78
109;366;60.13
110;43;47.89
110;53;13.34
110;67;57.52
110;95;47.44
110;232;10.02
110;359;29.98
110;367;44.48
110;420;4.67
111;61;72.52
111;102;65.58
111;307;41.27
111;464;51.95
112;1;46.42
112;8;58.30
113;48;50.89
113;242;51.05
113;303;88.17
114;46;87.97
114;49;66.87
114;316;78.14
114;482;8.14
115;190;75.58
116;126;66.81
116;199;76.22
116;431;72.26
117;94;7.29
117;220;50.74
118;84;37.48
118;138;33.03
118;157;86.99
118;236;45.94
118;344;22.74
118;383;87.24
118;436;9.87
119;33;34.95
119;78;78.65
119;100;79.94
119;305;11.35
119;383;79.19
120;18;37.00
120;149;60.80
120;251;52.52
120;309;81.19
120;333;15.43
120;458;85.79
120;478;32.82
121;5;19.26
121;6;83.61
121;244;55.78
121;321;50.55
121;479;21.30
122;58;34.14
122;63;64.69
122;101;19.37
123;162;70.97
123;192;26.98
123;216;88.47
123;255;82.59
123;355;48.60
123;467;42.30
124;32;31.36
124;142;84.29
124;320;13.95
124;332;33.40
124;442;26.43
124;443;43.35
125;153;1.63
125;163;80.68
125;249;16.37
125;362;2.25
125;388;10.04
125;408;25.28
126;116;66.81
126;181;28.74
126;431;7.30
127;10;79.52
127;271;85.44
127;316;56.30
127;493;56.61
128;221;20.06
128;247;67.03
128;488;45.89
128;498;49.85
129;51;84.07
129;61;45.93
129;102;15.76
129;197;18.67
129;376;74.67
129;464;15.74
130;63;32.92
130;352;27.53
131;20;55.48
131;24;23.29
131;160;82.72
131;280;22.72
132;179;18.54
132;250;11.10
132;257;16.06
133;26;88.88
133;301;56.61
133;381;38.28
134;155;34.04
134;248;33.63
134;292;71.35
134;412;16.88
136;47;82.59
136;74;19.86
137;290;29.57
138;84;1.57
138;118;33.03
138;157;28.15
138;207;34.81
138;240;88.24
138;344;59.54
138;436;69.49
139;13;53.48
139;34;20.71
139;44;53.19
140;20;31.29
140;274;86.09
140;469;31.76
141;161;8.94
141;219;28.05
141;230;11.21
141;398;6.62
141;444;50.64
142;32;47.46
142;124;84.29
142;320;65.77
142;332;24.35
142;442;49.47
142;443;72.06
143;245;5.87
144;7;22.71
144;65;3.58
144;99;27.68
144;171;80.68
144;200;74.37
144;237;42.74
144;433;28.66
144;435;36.94
145;307;77.24
146;165;16.78
146;169;34.59
146;202;59.76
146;228;14.30
146;483;32.08
147;23;52.61
147;177;35.69
147;409;81.00
148;83;31.08
149;120;60.80
149;251;41.43
149;309;3.39
149;333;37.60
149;363;62.94
149;478;17.02
150;81;65.17
150;202;34.02
150;228;7.54
150;422;16.19
151;71;6.26
151;72;76.00
151;106;46.72
151;206;39.70
151;405;76.90
152;19;25.04
152;36;9.13
152;170;56.39
152;243;79.86
153;125;1.63
153;186;11.68
153;249;77.51
153;353;31.60
153;362;28.66
153;447;27.12
154;11;60.16
154;174;65.15
154;374;59.26
155;22;60.34
155;134;34.04
156;2;65.17
156;29;47.89
156;164;11.29
156;258;10.12
156;268;86.17
156;341;22.38
156;446;3.70
157;84;59.13
157;118;86.99
157;138;28.15
157;236;85.06
157;240;81.19
157;344;45.17
157;436;41.68
158;196;14.86
158;375;63.40
158;439;17.79
158;462;50.09
158;477;41.28
159;17;24.41
159;181;11.57
159;199;61.88
159;289;2.67
159;399;50.09
160;24;27.90
160;131;82.72
161;141;8.94
161;219;42.36
161;398;29.86
161;444;40.56
162;109;32.55
162;123;70.97
162;192;79.51
162;216;43.51
162;255;47.12
162;340;52.94
162;355;7.35
163;125;80.68
163;249;84.87
163;310;81.57
163;361;59.98
164;156;11.29
164;168;83.48
164;258;34.09
164;268;46.56
164;446;38.13
165;146;16.78
165;169;87.87
165;283;12.46
165;465;15.63
165;483;26.04
166;90;31.85
166;254;21.28
166;299;85.83
166;454;49.56
167;57;87.41
167;170;78.85
167;354;64.55
167;370;88.10
167;470;18.59
168;164;83.48
168;209;62.57
168;231;49.36
168;268;87.30
168;338;41.10
169;146;34.59
169;165;87.87
169;202;61.94
169;228;59.08
169;465;62.57
169;483;66.55
170;36;87.46
170;57;75.87
170;152;56.39
170;167;78.85
170;279;23.93
170;354;16.63
170;370;4.82
171;7;82.10
171;65;65.90
171;144;80.68
171;200;89.47
171;262;4.48
171;402;33.73
172;52;19.24
172;335;73.15
174;11;64.53
174;154;65.15
174;374;81.18
175;211;61.84
175;356;29.47
175;494;63.25
176;92;68.58
176;95;65.24
176;276;44.47
177;23;21.39
177;147;35.69
177;184;78.33
177;409;25.77
178;270;52.34
178;395;26.16
179;132;18.54
179;203;54.74
179;257;22.58
179;278;65.30
180;194;45.24
180;308;84.04
180;351;59.64
181;126;28.74
181;159;11.57
181;199;21.81
181;288;85.96
182;220;13.69
182;392;41.00
183;185;58.13
183;212;32.99
183;304;54.49
183;351;29.20
184;177;78.33
185;32;37.32
185;183;58.13
185;304;20.52
185;351;23.70
186;80;49.26
186;153;11.68
186;353;41.08
186;362;23.80
186;447;39.02
187;42;26.04
187;210;46.26
187;413;41.64
187;427;42.68
187;428;40.02
188;37;87.26
188;60;49.67
188;215;40.46
188;226;42.84
188;287;38.05
188;300;63.38
188;480;72.46
189;88;72.82
189;347;10.19
189;377;54.32
189;387;6.23
190;115;75.58
191;58;46.42
192;109;40.17
192;123;26.98
192;162;79.51
192;216;52.35
192;340;40.00
192;355;65.34
193;45;60.09
193;93;44.67
193;253;4.39
193;263;31.77
193;410;71.99
194;180;45.24
195;29;42.91
195;108;10.91
195;434;31.73
196;158;14.86
196;281;47.19
196;375;19.12
196;382;78.64
196;439;66.81
196;462;16.08
196;477;46.80
197;51;29.88
197;129;18.67
197;376;71.63
197;432;61.31
198;256;62.59
198;379;65.14
199;116;76.22
199;159;61.88
199;181;21.81
199;289;5.59
199;399;7.45
200;7;22.88
200;65;19.15
200;99;13.32
200;144;74.37
200;171;89.47
200;234;14.57
200;237;16.44
200;433;47.48
200;435;83.51
201;25;32.95
201;44;17.36
201;293;36.13
201;369;45.16
201;400;22.54
202;81;66.21
202;146;59.76
202;150;34.02
202;169;61.94
202;228;76.25
202;483;74.86
203;179;54.74
203;342;26.82
204;270;89.01
204;378;39.66
205;8;55.99
205;334;61.97
205;461;9.97
206;70;9.98
206;106;27.42
206;151;39.70
206;468;16.35
206;490;26.25
207;138;34.81
207;240;13.37
208;16;69.38
208;76;41.81
208;79;85.38
208;337;39.38
209;168;62.57
209;231;2.34
209;268;77.60
209;338;57.85
210;42;71.96
210;187;46.26
210;413;22.98
210;428;46.60
211;175;61.84
211;356;51.79
211;494;9.01
212;183;32.99
212;304;77.43
212;416;19.23
212;449;40.43
213;239;49.58
213;272;26.36
213;421;32.95
214;39;32.71
214;421;35.47
215;37;44.88
215;60;87.49
215;188;40.46
215;226;43.66
215;300;18.75
215;350;69.05
215;480;65.99
216;123;88.47
216;162;43.51
216;192;52.35
216;255;65.03
216;355;32.29
216;467;88.55
217;98;54.09
217;493;71.42
218;73;50.88
218;76;83.70
218;358;59.20
219;141;28.05
219;161;42.36
219;398;81.94
219;444;50.31
220;117;50.74
220;182;13.69
221;128;20.06
221;266;53.07
221;326;32.83
221;417;47.28
221;488;31.77
221;497;32.11
222;27;47.19
222;440;80.53
223;452;1.81
224;15;31.58
224;248;89.87
224;402;44.32
224;451;14.36
225;3;66.62
225;291;49.82
225;323;11.94
225;328;61.78
226;37;60.88
226;60;65.85
226;188;42.84
226;215;43.66
226;300;21.27
227;12;61.33
227;272;72.87
227;486;67.00
228;81;86.65
228;146;14.30
228;150;7.54
228;169;59.08
228;202;76.25
228;483;38.35
230;141;11.21
230;315;51.84
231;86;57.82
231;168;49.36
231;209;2.34
231;338;7.71
232;43;63.93
232;53;83.10
232;67;36.16
232;95;66.79
232;110;10.02
232;359;24.78
232;367;75.11
232;420;67.91
233;25;70.22
233;44;31.06
233;426;53.69
234;200;14.57
234;237;15.71
234;244;79.59
234;345;5.44
234;433;32.84
234;435;30.86
234;466;10.76
235;255;68.77
236;84;49.61
236;97;32.78
236;118;45.94
236;157;85.06
236;318;45.82
236;344;15.12
236;436;72.85
237;144;42.74
237;200;16.44
237;234;15.71
237;244;41.83
237;321;81.31
237;345;10.17
237;433;30.92
237;435;25.03
238;28;8.00
238;349;7.42
239;213;49.58
239;272;68.93
240;138;88.24
240;157;81.19
240;207;13.37
241;54;37.79
241;285;37.62
241;477;55.66
242;48;65.49
242;113;51.05
242;397;53.12
242;414;19.69
243;19;72.61
243;42;85.55
243;152;79.86
244;5;87.29
244;121;55.78
244;234;79.59
244;237;41.83
244;321;58.04
244;345;65.51
244;435;12.85
244;466;52.00
244;479;26.59
245;143;5.87
245;324;65.67
245;396;10.81
245;415;76.42
246;440;20.20
247;21;20.99
247;107;22.12
247;128;67.03
247;302;89.26
247;487;9.81
248;15;48.48
248;134;33.63
248;224;89.87
248;292;2.69
248;402;22.94
248;412;89.64
248;451;80.81
249;125;16.37
249;153;77.51
249;163;84.87
249;362;66.47
249;408;63.08
250;132;11.10
251;18;68.30
251;120;52.52
251;149;41.43
251;309;82.81
251;333;72.89
251;457;82.69
252;41;46.55
252;109;62.55
252;336;64.28
252;366;71.24
252;425;68.46
253;2;60.10
253;45;89.57
253;193;4.39
253;263;81.03
253;341;8.24
253;410;5.88
253;491;38.53
254;90;38.01
254;166;21.28
255;123;82.59
255;162;47.12
255;216;65.03
255;235;68.77
255;355;82.11
255;467;62.47
256;198;62.59
256;379;9.58
257;132;16.06
257;179;22.58
257;275;85.71
258;29;71.69
258;156;10.12
258;164;34.09
258;268;89.28
258;446;30.18
259;41;39.74
259;71;39.46
259;72;61.71
259;405;29.85
259;425;9.72
260;445;61.36
261;277;56.56
261;280;18.99
262;7;83.92
262;171;4.48
263;45;8.11
263;193;31.77
263;253;81.03
263;410;42.26
264;342;16.70
264;391;7.64
265;16;40.60
265;284;67.16
266;221;53.07
266;326;37.08
266;417;4.96
266;488;56.58
266;497;69.23
267;92;68.18
267;498;55.46
268;156;86.17
268;164;46.56
268;168;87.30
268;209;77.60
268;258;89.28
268;446;73.23
269;31;21.92
269;459;10.84
270;178;52.34
270;204;89.01
270;378;43.66
270;395;63.98
271;127;85.44
271;401;34.32
271;493;81.99
272;213;26.36
272;227;72.87
272;239;68.93
272;421;68.34
273;30;57.26
273;77;81.22
273;86;69.03
273;327;30.26
273;364;41.27
273;419;47.70
273;496;74.34
274;20;13.63
274;140;86.09
275;257;85.71
276;92;2.49
276;95;44.10
276;176;44.47
277;261;56.56
278;179;65.30
279;19;63.08
279;36;23.85
279;170;23.93
280;20;42.44
280;131;22.72
280;261;18.99
281;74;80.16
281;196;47.19
281;375;88.98
281;382;78.22
281;411;41.98
281;439;82.73
281;481;64.14
282;346;82.51
283;81;50.51
283;165;12.46
284;16;83.85
284;265;67.16
284;294;62.29
285;54;68.02
285;241;37.62
285;371;81.22
285;389;75.66
286;48;28.72
286;365;58.33
286;403;16.98
287;96;2.80
287;188;38.05
287;329;66.22
287;480;61.58
288;68;30.27
288;181;85.96
288;423;37.98
288;495;44.03
289;17;56.84
289;159;2.67
289;199;5.59
289;399;16.03
289;429;52.70
290;69;36.23
290;137;29.57
291;3;50.78
291;225;49.82
291;323;67.21
291;328;9.96
292;15;8.40
292;134;71.35
292;248;2.69
292;412;5.09
293;25;25.29
293;201;36.13
293;314;79.79
294;16;80.88
294;284;62.29
295;438;2.96
295;448;39.36
296;38;25.12
296;342;4.23
296;472;67.69
298;90;54.36
298;313;38.53
298;388;38.47
299;166;85.83
299;313;73.47
299;454;12.52
299;456;85.51
300;30;34.09
300;37;32.88
300;188;63.38
300;215;18.75
300;226;21.27
300;350;57.89
301;133;56.61
301;381;15.41
301;432;37.02
302;21;60.02
302;107;3.79
302;247;89.26
302;487;33.47
303;113;88.17
304;183;54.49
304;185;20.52
304;212;77.43
304;416;36.49
305;78;33.08
305;97;89.73
305;119;11.35
305;383;59.56
305;450;89.30
306;66;38.91
306;449;38.78
307;61;52.80
307;102;41.25
307;111;41.27
307;145;77.24
308;180;84.04
308;351;65.34
309;18;47.04
309;120;81.19
309;149;3.39
309;251;82.81
309;333;22.97
309;363;1.04
309;457;64.55
309;478;36.56
310;163;81.57
310;373;15.43
310;460;40.40
311;103;77.22
311;314;13.44
311;325;10.71
312;35;68.20
313;90;21.01
313;298;38.53
313;299;73.47
313;388;35.90
313;454;70.01
313;456;2.27
314;103;42.02
314;293;79.79
314;311;13.44
315;230;51.84
316;10;56.44
316;46;85.81
316;114;78.14
316;127;56.30
317;62;39.05
317;322;56.65
318;78;15.80
318;97;44.59
318;236;45.82
318;347;11.58
318;377;51.29
318;383;49.77
318;450;35.39
319;80;24.02
319;324;30.80
319;415;80.84
320;32;2.18
320;124;13.95
320;142;65.77
320;332;43.41
321;121;50.55
321;237;81.31
321;244;58.04
321;435;28.87
321;438;14.30
321;474;66.54
322;317;56.65
322;390;45.39
323;3;80.02
323;225;11.94
323;291;67.21
323;328;55.41
324;80;33.84
324;245;65.67
324;319;30.80
324;353;12.64
324;396;74.41
324;408;16.91
324;415;39.93
324;447;36.69
325;311;10.71
325;329;77.30
325;480;87.59
326;221;32.83
326;266;37.08
326;391;65.82
326;488;9.79
326;497;56.08
327;35;57.86
327;77;65.95
327;273;30.26
327;364;8.50
327;419;18.91
327;496;23.76
328;3;16.70
328;225;61.78
328;291;9.96
328;323;55.41
329;287;66.22
329;325;77.30
329;480;43.87
330;368;82.62
332;32;72.17
332;124;33.40
332;142;24.35
332;320;43.41
332;442;46.89
332;443;9.38
333;18;16.02
333;120;15.43
333;149;37.60
333;251;72.89
333;309;22.97
333;363;15.73
333;457;1.60
334;205;61.97
334;461;76.85
334;476;22.99
335;52;19.98
335;172;73.15
336;41;46.00
336;109;12.78
336;252;64.28
336;366;84.98
337;73;12.23
337;76;79.79
337;79;44.62
337;208;39.38
338;86;74.99
338;168;41.10
338;209;57.85
338;231;7.71
338;350;39.69
340;12;10.77
340;162;52.94
340;192;40.00
340;355;64.88
340;486;38.98
341;2;3.59
341;29;54.09
341;45;32.83
341;156;22.38
341;253;8.24
341;410;49.29
341;491;81.30
342;203;26.82
342;264;16.70
342;296;4.23
342;472;55.07
344;84;5.71
344;118;22.74
344;138;59.54
344;157;45.17
344;236;15.12
344;436;56.34
345;14;2.00
345;234;5.44
345;237;10.17
345;244;65.51
345;433;74.75
345;435;75.30
345;466;25.23
345;479;89.22
346;14;3.82
346;282;82.51
347;88;25.14
347;97;10.97
347;189;10.19
347;318;11.58
347;377;89.70
348;49;78.00
349;238;7.42
350;30;33.99
350;37;49.35
350;215;69.05
350;300;57.89
350;338;39.69
351;32;16.85
351;180;59.64
351;183;29.20
351;185;23.70
351;308;65.34
352;66;19.33
352;130;27.53
353;80;57.83
353;153;31.60
353;186;41.08
353;324;12.64
353;415;11.15
353;447;65.44
354;57;33.04
354;167;64.55
354;170;16.63
354;370;22.53
354;470;35.61
355;123;48.60
355;162;7.35
355;192;65.34
355;216;32.29
355;255;82.11
355;340;64.88
356;175;29.47
356;211;51.79
357;422;27.21
357;442;71.59
358;73;14.71
358;218;59.20
359;43;55.29
359;53;14.50
359;67;18.95
359;110;29.98
359;232;24.78
359;367;38.77
361;163;59.98
361;408;23.79
361;424;41.30
362;125;2.25
362;153;28.66
362;186;23.80
362;249;66.47
362;408;89.74
363;85;71.48
363;108;10.09
363;149;62.94
363;309;1.04
363;333;15.73
363;457;69.05
364;35;57.64
364;77;21.45
364;273;41.27
364;327;8.50
364;419;67.39
364;496;13.22
365;286;58.33
366;41;44.88
366;109;60.13
366;252;71.24
366;336;84.98
367;43;47.35
367;53;12.12
367;95;17.65
367;110;44.48
367;232;75.11
367;359;38.77
367;420;65.15
368;330;82.62
368;476;32.80
369;25;83.81
369;201;45.16
369;400;14.44
369;404;22.18
369;485;21.08
370;36;4.61
370;57;10.89
370;167;88.10
370;170;4.82
370;354;22.53
370;470;27.28
371;285;81.22
371;389;88.61
371;392;88.51
372;40;9.87
372;91;21.20
373;310;15.43
373;380;71.94
373;460;7.94
374;11;74.00
374;154;59.26
374;174;81.18
375;158;63.40
375;196;19.12
375;281;88.98
375;382;68.98
375;411;61.62
375;439;38.95
375;481;85.73
376;51;30.07
376;102;14.38
376;129;74.67
376;197;71.63
376;432;43.50
376;464;25.25
377;88;89.90
377;97;63.95
377;189;54.32
377;318;51.29
377;347;89.70
378;204;39.66
378;270;43.66
379;198;65.14
379;256;9.58
380;373;71.94
381;133;38.28
381;301;15.41
381;432;70.21
382;196;78.64
382;281;78.22
382;375;68.98
382;411;16.26
382;439;52.91
382;481;22.28
383;33;36.97
383;78;41.53
383;97;60.91
383;118;87.24
383;119;79.19
383;305;59.56
383;318;49.77
383;450;75.20
386;4;44.72
387;87;26.68
387;88;34.66
387;189;6.23
388;90;70.07
388;125;10.04
388;298;38.47
388;313;35.90
389;62;78.23
389;285;75.66
389;371;88.61
389;392;4.07
390;50;16.81
390;322;45.39
390;397;5.40
390;414;82.72
391;264;7.64
391;326;65.82
391;488;49.11
391;497;85.79
392;182;41.00
392;371;88.51
392;389;4.07
393;98;80.15
393;406;35.12
393;418;73.74
393;430;87.24
393;484;66.73
394;55;64.81
394;395;73.53
394;455;9.13
395;178;26.16
395;270;63.98
395;394;73.53
396;80;13.33
396;245;10.81
396;324;74.41
396;408;1.13
396;415;68.68
397;242;53.12
397;390;5.40
397;414;72.26
398;141;6.62
398;161;29.86
398;219;81.94
398;444;85.53
399;17;49.27
399;159;50.09
399;199;7.45
399;289;16.03
399;429;29.24
400;201;22.54
400;369;14.44
400;404;55.03
400;485;72.19
401;271;34.32
401;437;35.89
402;7;86.50
402;65;77.70
402;171;33.73
402;224;44.32
402;248;22.94
402;451;45.16
403;48;55.80
403;286;16.98
404;96;42.33
404;369;22.18
404;400;55.03
404;485;38.93
405;41;68.63
405;71;62.06
405;72;80.81
405;151;76.90
405;259;29.85
406;393;35.12
406;418;75.20
406;430;31.04
406;484;35.96
407;499;15.25
408;125;25.28
408;249;63.08
408;324;16.91
408;361;23.79
408;362;89.74
408;396;1.13
409;23;56.20
409;147;81.00
409;177;25.77
410;45;37.03
410;193;71.99
410;253;5.88
410;263;42.26
410;341;49.29
410;491;62.11
411;281;41.98
411;375;61.62
411;382;16.26
411;439;82.08
411;481;48.99
412;15;12.52
412;134;16.88
412;248;89.64
412;292;5.09
413;187;41.64
413;210;22.98
413;427;44.34
413;428;66.31
414;242;19.69
414;390;82.72
414;397;72.26
415;80;46.40
415;245;76.42
415;319;80.84
415;324;39.93
415;353;11.15
415;396;68.68
415;447;34.08
416;212;19.23
416;304;36.49
416;449;21.58
417;221;47.28
417;266;4.96
417;465;36.03
417;488;26.20
417;497;84.20
418;393;73.74
418;406;75.20
418;430;11.73
418;484;86.15
419;30;85.81
419;35;17.33
419;77;76.83
419;273;47.70
419;327;18.91
419;364;67.39
419;496;2.32
420;43;51.15
420;95;83.24
420;110;4.67
420;232;67.91
420;367;65.15
421;9;12.32
421;39;30.14
421;213;32.95
421;214;35.47
421;272;68.34
422;150;16.19
422;357;27.21
423;68;9.05
423;82;84.43
423;288;37.98
423;495;47.47
424;361;41.30
425;41;2.51
425;252;68.46
425;259;9.72
426;44;35.35
426;233;53.69
427;187;42.68
427;413;44.34
427;428;53.80
428;187;40.02
428;210;46.60
428;413;66.31
428;427;53.80
429;17;24.40
429;289;52.70
429;399;29.24
429;475;9.00
430;98;53.97
430;393;87.24
430;406;31.04
430;418;11.73
430;484;51.19
431;116;72.26
431;126;7.30
432;51;73.72
432;197;61.31
432;301;37.02
432;376;43.50
432;381;70.21
433;144;28.66
433;200;47.48
433;234;32.84
433;237;30.92
433;345;74.75
433;435;27.72
434;29;87.36
434;195;31.73
434;446;85.49
435;144;36.94
435;200;83.51
435;234;30.86
435;237;25.03
435;244;12.85
435;321;28.87
435;345;75.30
435;433;27.72
435;466;65.38
436;84;18.18
436;118;9.87
436;138;69.49
436;157;41.68
436;236;72.85
436;344;56.34
437;82;73.04
437;401;35.89
437;495;49.90
438;99;1.64
438;295;2.96
438;321;14.30
438;474;65.05
439;74;73.29
439;158;17.79
439;196;66.81
439;281;82.73
439;375;38.95
439;382;52.91
439;411;82.08
439;481;37.76
440;27;32.12
440;222;80.53
440;246;20.20
441;69;81.75
442;124;26.43
442;142;49.47
442;332;46.89
442;357;71.59
442;443;12.64
443;124;43.35
443;142;72.06
443;332;9.38
443;442;12.64
444;141;50.64
444;161;40.56
444;219;50.31
444;398;85.53
445;260;61.36
446;29;58.37
446;156;3.70
446;164;38.13
446;258;30.18
446;268;73.23
446;434;85.49
447;80;76.72
447;153;27.12
447;186;39.02
447;324;36.69
447;353;65.44
447;415;34.08
448;295;39.36
448;489;34.75
449;212;40.43
449;306;38.78
449;416;21.58
450;78;34.83
450;97;48.88
450;305;89.30
450;318;35.39
450;383;75.20
451;7;27.22
451;15;60.00
451;224;14.36
451;248;80.81
451;402;45.16
452;2;21.00
452;223;1.81
454;90;56.03
454;166;49.56
454;299;12.52
454;313;70.01
454;456;58.72
455;55;14.81
455;394;9.13
456;299;85.51
456;313;2.27
456;454;58.72
457;85;52.44
457;251;82.69
457;309;64.55
457;333;1.60
457;363;69.05
458;120;85.79
458;478;28.12
459;31;55.43
459;269;10.84
460;310;40.40
460;373;7.94
461;205;9.97
461;334;76.85
462;54;54.96
462;158;50.09
