source;target;label
18;3;20.06
18;4;26.40
18;9;22.87
18;14;3.63
18;16;6.70
18;7;47.43
18;8;88.75
18;10;5.44
18;12;78.62
18;15;74.15
18;19;20.08
18;23;68.97
18;24;39.42
18;25;40.23
18;27;23.29
18;22;87.59
19;5;85.59
19;6;41.10
19;7;9.86
19;8;8.68
19;9;28.92
19;10;45.75
19;13;33.25
19;18;20.08
19;4;39.44
19;12;45.45
19;14;24.19
19;16;75.96
19;17;62.98
19;20;87.22
19;22;12.47
19;26;14.53
19;28;52.33
19;29;37.26
20;0;18.78
20;2;16.71
20;4;7.17
20;8;1.41
20;10;20.46
20;13;70.40
20;14;16.73
20;15;31.89
20;17;13.91
20;19;87.22
20;1;7.87
20;3;83.88
20;5;18.36
20;9;7.38
20;12;47.19
20;16;31.04
20;22;83.98
20;23;79.37
20;26;49.05
20;27;43.69
20;29;47.27
21;4;81.49
21;7;30.42
21;11;41.94
21;14;13.08
21;5;63.33
21;12;53.06
21;15;28.77
21;16;29.97
21;17;53.48
21;24;77.74
21;26;47.31
21;23;34.86
21;27;47.30
21;28;52.25
22;1;33.72
22;3;74.65
22;8;34.57
22;9;5.22
22;10;32.60
22;11;78.20
22;12;12.10
22;14;83.04
22;15;41.89
22;17;51.44
22;19;12.47
22;20;83.98
22;2;30.35
22;4;57.87
22;16;44.82
22;18;87.59
22;26;55.69
22;27;59.45
22;29;28.98
22;24;28.60
22;25;86.97
22;28;40.57
23;2;46.89
23;6;79.25
23;8;27.27
23;10;1.06
23;12;29.53
23;16;50.36
23;17;80.02
23;18;68.97
23;20;79.37
23;1;85.00
23;4;22.41
23;14;40.82
23;21;34.86
23;25;7.17
23;24;18.07
23;26;70.40
24;0;70.29
24;2;61.98
24;3;11.92
24;4;69.25
24;5;57.93
24;6;64.26
24;9;8.38
24;11;36.54
24;18;39.42
24;21;77.74
24;12;17.94
24;13;51.07
24;14;55.54
24;22;28.60
24;23;18.07
24;25;89.01
24;26;57.00
24;29;46.57
25;0;52.62
25;1;72.02
25;6;16.67
25;7;50.39
25;8;81.69
25;10;45.94
25;13;32.97
25;15;80.36
25;17;11.59
25;18;40.23
25;23;7.17
25;24;89.01
25;11;38.35
25;14;80.84
25;16;13.64
25;22;86.97
25;27;45.67
25;26;86.01
25;28;33.37
26;1;78.02
26;2;59.61
26;4;29.92
26;6;9.88
26;8;20.94
26;10;88.81
26;14;67.58
26;17;39.17
26;19;14.53
26;20;49.05
26;21;47.31
26;22;55.69
26;24;57.00
26;5;82.97
26;12;57.49
26;13;4.54
26;15;13.08
26;16;28.14
26;23;70.40
26;25;86.01
26;27;76.33
26;28;83.27
27;1;53.21
27;2;74.58
27;8;17.92
27;10;8.28
27;11;51.14
27;18;23.29
27;22;59.45
27;25;45.67
27;0;35.84
27;4;14.18
27;5;67.23
27;9;32.86
27;13;72.58
27;15;42.31
27;16;19.25
27;20;43.69
27;21;47.30
27;26;76.33
27;28;58.11
27;29;75.89
28;2;82.27
28;3;32.47
28;4;15.80
28;9;36.45
28;14;86.87
28;15;71.46
28;19;52.33
28;27;58.11
28;6;81.98
28;7;65.09
28;11;62.90
28;16;16.51
28;17;18.76
28;21;52.25
28;22;40.57
28;25;33.37
28;26;83.27
29;2;35.08
29;5;73.45
29;7;42.83
29;12;1.89
29;14;14.38
29;15;49.17
29;16;76.18
29;22;28.98
29;0;13.13
29;1;40.68
29;3;21.52
29;4;62.16
29;6;82.43
29;8;38.75
29;9;76.82
29;13;24.18
29;19;37.26
29;20;47.27
29;24;46.57
29;27;75.89
