source;target;label
64;332;83.01
65;376;87.88
66;36;85.80
67;84;86.52
67;226;69.08
68;416;75.16
69;283;88.61
70;111;84.00
70;138;73.45
71;204;86.79
71;384;89.27
72;389;84.10
72;388;72.79
73;499;83.83
73;38;86.59
74;390;82.27
74;303;82.58
75;489;88.67
75;163;84.33
76;30;69.22
77;282;72.27
78;310;61.17
79;228;88.29
79;355;85.68
79;385;71.71
80;171;83.43
80;47;81.06
81;426;71.69
81;59;89.64
81;134;77.78
82;22;75.65
83;290;48.85
84;159;69.13
84;67;86.52
85;327;84.68
85;197;72.98
86;450;88.40
86;165;87.16
86;9;85.42
86;281;82.52
87;399;85.09
87;334;84.24
87;253;84.08
88;419;84.67
88;143;89.34
89;298;85.85
90;135;72.64
90;24;78.49
90;356;77.42
91;364;86.00
91;497;89.64
91;17;86.25
91;12;76.73
92;412;78.26
92;349;82.17
92;183;81.99
93;6;85.79
93;121;88.82
94;320;80.42
94;289;82.13
94;161;82.09
95;499;82.13
95;496;88.42
96;392;84.66
96;391;85.25
96;466;82.91
97;455;88.86
98;137;88.32
98;119;87.47
98;370;80.09
99;460;88.01
100;133;72.32
101;298;87.49
102;23;80.74
103;446;79.46
103;255;84.29
103;492;79.62
104;233;75.50
105;416;82.09
105;155;89.17
105;269;84.49
105;141;82.81
106;373;87.33
106;430;86.18
106;10;58.89
107;294;87.78
107;2;86.61
107;343;81.75
108;280;85.22
108;453;83.70
109;26;85.18
109;335;86.19
109;242;83.27
109;131;78.42
110;245;79.31
110;198;85.77
110;199;83.54
111;475;86.10
111;70;84.00
112;221;89.13
112;6;85.99
112;347;85.09
113;277;80.94
114;355;89.51
115;375;88.82
115;260;84.63
116;273;88.83
117;36;82.98
117;23;82.08
117;423;74.62
118;332;78.02
118;244;80.50
119;98;87.47
119;313;89.31
120;47;76.12
120;499;79.20
120;219;77.08
121;93;88.82
122;412;78.90
122;280;83.74
123;451;87.79
123;209;87.19
123;309;82.01
123;378;80.70
124;59;56.76
125;29;78.53
126;469;82.23
127;403;89.76
128;51;85.53
129;474;84.08
130;240;87.37
131;109;78.42
131;278;81.93
132;323;84.99
133;418;88.76
133;434;87.61
133;25;77.77
133;100;72.32
134;81;77.78
134;354;66.37
135;173;83.39
135;331;87.13
135;218;85.89
135;455;76.97
135;90;72.64
136;19;83.65
137;153;88.31
137;98;88.32
137;397;84.07
137;160;64.70
138;70;73.45
139;30;85.87
139;379;89.73
139;231;86.73
139;353;85.91
140;457;74.68
141;105;82.81
141;61;65.11
142;213;86.50
143;88;89.34
143;20;87.32
143;448;78.28
144;495;62.85
145;488;82.24
145;8;84.60
146;338;84.21
146;443;82.24
147;450;89.89
147;322;79.60
148;355;64.85
149;306;75.85
149;211;79.99
150;153;89.21
150;263;85.51
150;238;85.20
151;291;80.70
151;484;88.33
152;14;76.77
152;3;86.06
153;191;82.85
153;150;89.21
153;137;88.31
153;411;85.16
154;253;89.07
154;454;87.59
155;105;89.17
155;317;87.88
155;275;84.14
156;166;82.28
156;241;73.78
157;449;83.81
157;261;89.51
158;249;89.31
158;232;83.13
159;477;74.59
159;84;69.13
160;137;64.70
161;94;82.09
162;16;85.06
163;75;84.33
163;316;88.49
164;276;87.93
165;86;87.16
165;202;88.84
166;227;84.82
166;302;84.68
166;346;82.31
166;156;82.28
167;327;80.75
167;195;87.41
168;487;72.80
169;255;87.36
170;0;89.75
171;307;84.90
171;358;88.35
171;80;83.43
172;185;89.18
173;288;75.42
173;135;83.39
174;192;84.53
174;207;82.14
174;182;75.43
175;375;82.92
175;245;81.19
176;339;88.68
177;458;89.13
177;53;82.50
177;442;74.22
178;222;81.72
179;390;83.22
179;491;83.98
180;248;71.99
181;298;81.93
182;174;75.43
183;92;81.99
183;450;78.07
184;402;75.39
184;476;59.31
185;60;84.84
185;172;89.18
185;348;88.04
186;353;58.23
187;398;78.92
188;455;76.78
189;275;81.13
190;9;85.42
191;273;88.14
191;153;82.85
192;414;80.81
192;174;84.53
193;298;84.39
194;467;88.01
195;167;87.41
196;489;84.15
196;270;80.26
197;85;72.98
198;110;85.77
199;110;83.54
199;493;84.04
200;15;88.94
200;56;86.56
201;423;73.41
201;324;84.95
201;426;80.08
202;165;88.84
203;443;87.46
203;217;85.38
203;452;85.23
204;404;82.25
204;71;86.79
205;325;87.96
206;0;79.46
206;33;85.35
207;174;82.14
208;49;89.62
208;326;88.35
209;123;87.19
209;273;88.05
209;243;86.76
209;301;85.92
210;48;87.62
210;490;89.32
211;149;79.99
212;50;88.45
213;219;78.15
213;142;86.50
213;419;79.92
214;253;77.17
215;231;88.16
216;491;82.93
217;203;85.38
218;135;85.89
219;120;77.08
219;213;78.15
220;49;86.66
220;223;84.70
221;302;84.42
221;112;89.13
222;49;65.53
222;178;81.72
223;220;84.70
223;471;83.22
224;272;83.64
224;237;79.43
225;329;82.62
225;13;86.30
226;67;69.08
227;263;85.56
227;328;86.85
227;166;84.82
228;342;89.60
228;79;88.29
228;276;78.01
229;478;84.97
229;49;85.71
229;477;77.61
230;309;73.29
231;139;86.73
231;215;88.16
231;28;77.36
232;158;83.13
233;325;89.69
233;104;75.50
234;54;88.99
234;344;85.66
235;362;85.50
236;31;87.06
237;224;79.43
238;150;85.20
239;491;88.72
240;470;80.96
240;130;87.37
240;395;63.24
241;156;73.78
241;341;84.89
242;109;83.27
243;209;86.76
244;118;80.50
245;175;81.19
245;110;79.31
246;13;79.85
246;460;89.28
246;400;76.26
247;488;86.97
247;495;81.60
248;21;84.70
248;180;71.99
249;428;87.56
249;406;89.36
249;158;89.31
250;274;87.01
251;467;87.70
252;310;78.08
253;87;84.08
253;154;89.07
253;437;88.33
253;214;77.17
254;312;79.25
254;440;82.32
255;103;84.29
255;169;87.36
255;418;79.61
256;491;83.08
257;265;71.42
258;378;74.56
259;463;84.41
259;267;77.38
260;115;84.63
261;157;89.51
262;266;74.22
263;150;85.51
263;319;87.18
263;227;85.56
264;4;61.22
265;63;83.63
265;257;71.42
266;393;86.02
266;262;74.22
266;318;73.47
267;259;77.38
267;428;80.22
267;446;78.92
268;325;89.24
268;22;78.30
268;359;61.53
269;105;84.49
269;26;83.98
270;196;80.26
270;365;70.33
271;11;73.34
272;43;83.31
272;389;88.27
272;224;83.64
273;209;88.05
273;116;88.83
273;191;88.14
273;483;81.97
274;478;85.10
274;416;89.20
274;250;87.01
275;155;84.14
275;467;88.73
275;189;81.13
276;228;78.01
276;473;89.35
276;164;87.93
276;311;81.51
277;452;79.05
277;113;80.94
277;362;70.31
278;131;81.93
278;352;79.38
279;314;82.96
280;122;83.74
280;108;85.22
281;86;82.52
281;327;83.24
282;458;85.18
282;77;72.27
283;26;83.14
283;69;88.61
283;43;82.55
283;421;80.25
284;50;82.22
284;405;84.44
285;413;77.92
286;309;87.14
287;24;78.52
287;498;87.10
288;389;85.08
288;173;75.42
289;94;82.13
289;456;76.54
290;474;68.95
290;83;48.85
291;316;88.62
291;48;86.99
291;151;80.70
292;413;86.28
293;449;88.38
293;15;89.62
294;466;84.40
294;107;87.78
294;482;85.25
294;487;80.75
295;417;88.39
296;323;82.95
297;454;87.58
297;30;84.11
298;31;87.62
298;101;87.49
298;89;85.85
298;193;84.39
298;181;81.93
298;11;77.07
299;53;85.80
300;343;89.42
301;209;85.92
302;166;84.68
302;60;85.23
302;221;84.42
303;74;82.58
303;363;82.03
304;475;88.24
304;5;80.51
305;47;81.94
305;45;85.71
305;404;75.74
306;454;84.27
306;149;75.85
307;428;79.70
307;171;84.90
308;11;84.14
309;123;82.01
309;286;87.14
309;230;73.29
310;339;74.62
310;18;87.01
310;252;78.08
310;78;61.17
311;276;81.51
312;3;78.99
312;254;79.25
313;119;89.31
314;390;82.18
314;279;82.96
315;389;80.54
315;14;81.70
316;163;88.49
316;291;88.62
316;340;88.61
317;155;87.88
318;266;73.47
319;263;87.18
319;366;84.00
319;468;79.35
320;39;84.44
320;64;89.27
320;94;80.42
320;377;66.06
321;347;88.34
322;147;79.60
322;393;83.12
322;367;81.98
323;399;88.57
323;132;84.99
323;296;82.95
323;54;82.93
324;201;84.95
324;369;79.19
325;465;81.10
325;233;89.69
325;268;89.24
325;205;87.96
325;441;85.62
326;208;88.35
327;281;83.24
327;85;84.68
327;167;80.75
327;345;76.79
328;227;86.85
329;409;81.24
329;225;82.62
329;403;82.38
329;39;81.10
330;484;79.26
330;439;80.55
331;135;87.13
331;29;81.89
332;64;83.01
332;118;78.02
333;19;87.42
333;431;85.82
334;87;84.24
334;392;86.50
335;109;86.19
335;436;85.46
336;437;87.57
336;424;82.60
337;496;75.74
338;35;89.27
338;146;84.21
339;39;82.03
339;176;88.68
339;310;74.62
340;316;88.61
341;241;84.89
342;383;81.66
342;228;89.60
343;107;81.75
343;300;89.42
343;386;83.24
344;234;85.66
345;327;76.79
346;166;82.31
347;112;85.09
347;321;88.34
347;19;86.75
348;185;88.04
348;27;87.96
349;92;82.17
349;485;81.77
350;360;78.03
351;51;71.80
352;278;79.38
353;139;85.91
353;381;80.26
353;186;58.23
354;134;66.37
355;79;85.68
355;114;89.51
355;148;64.85
356;90;77.42
357;497;81.06
357;34;88.75
358;171;88.35
358;486;88.68
358;62;78.68
359;268;61.53
360;2;87.74
360;459;83.04
360;350;78.03
361;38;80.64
362;277;70.31
362;235;85.50
362;40;75.44
363;303;82.03
364;399;86.51
364;91;86.00
364;52;77.42
365;270;70.33
366;319;84.00
366;481;79.55
367;322;81.98
368;389;85.18
368;55;86.15
369;324;79.19
370;98;80.09
370;375;82.87
370;57;80.85
371;381;79.15
371;422;79.98
372;394;80.72
372;478;81.64
373;438;85.39
373;106;87.33
374;443;71.21
375;370;82.87
375;115;88.82
375;175;82.92
376;469;84.92
376;65;87.88
377;320;66.06
378;123;80.70
378;258;74.56
379;139;89.73
380;406;73.32
381;353;80.26
381;371;79.15
382;46;74.82
383;464;84.63
383;342;81.66
384;71;89.27
385;79;71.71
385;402;71.10
386;343;83.24
386;4;79.75
387;433;85.08
388;72;72.79
389;272;88.27
389;368;85.18
389;288;85.08
389;72;84.10
389;315;80.54
390;497;86.18
390;179;83.22
390;74;82.27
390;314;82.18
391;96;85.25
392;334;86.50
392;96;84.66
393;322;83.12
393;266;86.02
393;409;82.39
394;425;80.89
394;372;80.72
395;240;63.24
396;19;81.54
397;137;84.07
398;33;77.24
398;187;78.92
399;480;89.13
399;323;88.57
399;364;86.51
399;87;85.09
400;246;76.26
401;2;76.86
402;385;71.10
402;184;75.39
403;329;82.38
403;127;89.76
403;435;82.55
404;305;75.74
404;204;82.25
404;414;79.32
405;284;84.44
405;427;73.35
406;249;89.36
406;380;73.32
407;459;85.84
408;462;87.40
409;393;82.39
409;329;81.24
410;429;72.87
411;153;85.16
411;475;87.80
412;449;78.52
412;122;78.90
412;92;78.26
413;471;80.07
413;292;86.28
413;285;77.92
414;404;79.32
414;46;88.67
414;192;80.81
415;49;88.19
416;274;89.20
416;417;83.86
416;105;82.09
416;68;75.16
417;416;83.86
417;295;88.39
418;255;79.61
418;133;88.76
418;1;76.89
419;213;79.92
419;88;84.67
420;13;88.47
421;283;80.25
422;371;79.98
422;445;77.07
423;117;74.62
423;201;73.41
424;336;82.60
424;433;78.76
425;53;81.86
425;7;88.50
425;394;80.89
426;201;80.08
426;81;71.69
427;405;73.35
428;267;80.22
428;249;87.56
428;307;79.70
428;472;71.98
429;486;84.32
429;410;72.87
430;106;86.18
431;333;85.82
432;474;75.97
433;424;78.76
433;387;85.08
434;133;87.61
434;451;83.20
435;403;82.55
436;335;85.46
437;253;88.33
437;336;87.57
438;26;83.80
438;373;85.39
438;479;78.82
439;330;80.55
439;458;83.14
440;254;82.32
441;325;85.62
442;177;74.22
443;146;82.24
443;203;87.46
443;374;71.21
444;13;89.00
445;422;77.07
445;494;84.66
446;267;78.92
446;103;79.46
447;30;85.67
447;457;89.74
448;143;78.28
449;493;86.65
449;293;88.38
449;469;88.23
449;16;84.98
449;157;83.81
449;412;78.52
450;183;78.07
450;147;89.89
450;86;88.40
451;434;83.20
451;123;87.79
452;203;85.23
452;463;81.49
452;277;79.05
453;108;83.70
454;154;87.59
454;297;87.58
454;306;84.27
455;135;76.97
455;97;88.86
455;32;81.17
455;188;76.78
456;289;76.54
457;447;89.74
457;140;74.68
458;439;83.14
458;177;89.13
458;282;85.18
459;360;83.04
459;407;85.84
460;246;89.28
460;99;88.01
460;462;84.25
461;497;88.83
462;460;84.25
462;408;87.40
463;452;81.49
463;259;84.41
464;485;84.81
464;383;84.63
465;46;86.34
465;325;81.10
466;96;82.91
466;294;84.40
467;275;88.73
467;194;88.01
467;251;87.70
468;319;79.35
469;449;88.23
469;376;84.92
469;126;82.23
470;32;88.75
470;240;80.96
471;223;83.22
471;413;80.07
472;428;71.98
473;276;89.35
474;499;75.55
474;129;84.08
474;432;75.97
474;290;68.95
475;411;87.80
475;304;88.24
475;111;86.10
476;184;59.31
477;229;77.61
477;159;74.59
478;372;81.64
478;274;85.10
478;229;84.97
479;438;78.82
480;6;89.24
480;399;89.13
481;366;79.55
481;44;66.90
482;294;85.25
483;273;81.97
484;151;88.33
484;330;79.26
485;349;81.77
485;464;84.81
486;358;88.68
486;429;84.32
487;294;80.75
487;168;72.80
488;34;85.95
488;247;86.97
488;145;82.24
489;13;84.58
489;75;88.67
489;196;84.15
489;58;75.29
490;210;89.32
491;179;83.98
491;239;88.72
491;256;83.08
491;216;82.93
492;103;79.62
493;199;84.04
493;449;86.65
494;445;84.66
494;50;78.40
495;247;81.60
495;144;62.85
496;95;88.42
496;337;75.74
497;91;89.64
497;461;88.83
497;390;86.18
497;357;81.06
498;287;87.10
499;120;79.20
499;73;83.83
499;95;82.13
499;474;75.55
