source;target;label
170;152;82.83
171;116;37.38
171;393;37.37
172;165;11.22
173;340;54.29
173;82;59.89
174;475;76.50
174;61;88.72
174;491;81.99
174;211;80.22
175;91;36.66
175;269;66.03
176;89;69.86
177;361;85.84
178;62;82.69
179;275;46.83
180;472;65.73
181;137;48.26
181;432;56.59
181;293;28.31
182;413;83.47
182;10;32.53
182;87;11.41
183;340;53.03
183;410;41.44
184;278;64.65
184;341;74.35
184;77;65.98
185;493;80.35
185;251;52.58
186;475;76.15
186;22;74.55
188;483;53.44
189;39;74.18
189;457;68.59
189;55;52.10
190;47;51.59
190;96;85.27
191;32;69.31
191;69;80.28
191;54;76.22
191;75;65.29
192;357;74.49
192;72;72.15
193;430;13.27
194;80;68.89
194;439;88.51
194;317;48.11
195;303;56.10
195;440;65.32
196;311;53.02
196;15;77.23
197;409;69.22
197;443;82.10
197;404;74.18
198;417;15.04
199;127;80.53
199;304;89.76
199;263;31.05
200;341;85.28
200;47;68.10
201;2;56.04
201;474;66.20
201;345;56.69
202;452;75.36
202;39;77.58
202;340;73.42
203;74;43.45
204;159;84.43
204;254;72.02
205;471;31.84
206;53;84.15
206;8;68.80
207;468;51.25
207;84;22.02
208;457;68.42
208;482;39.72
209;55;4.74
210;362;51.51
210;213;64.55
211;174;80.22
211;371;51.00
212;453;73.74
212;454;34.88
213;210;64.55
214;339;86.61
214;452;62.29
214;153;49.19
215;452;38.58
215;92;1.99
216;416;71.79
216;88;81.32
217;166;78.00
217;396;87.62
217;133;58.22
218;338;45.99
218;86;51.51
219;438;70.09
219;323;60.16
220;342;66.90
220;43;82.52
221;53;60.91
221;480;75.48
221;287;67.39
222;76;46.05
223;363;52.54
224;79;64.67
224;472;88.79
224;132;71.04
224;346;60.28
224;271;34.10
224;115;10.28
225;361;86.10
226;69;39.08
226;349;63.40
226;398;58.57
227;277;17.77
228;49;83.66
228;253;74.39
229;109;79.28
230;322;83.65
231;360;80.08
232;461;78.18
232;342;69.13
233;236;60.39
234;280;62.55
234;475;60.21
234;322;57.35
235;123;76.14
235;409;47.33
236;371;74.21
236;237;84.29
236;233;60.39
237;236;84.29
237;421;65.72
237;73;60.76
238;44;25.49
239;445;54.11
239;255;67.33
239;105;64.57
239;123;64.18
239;241;45.34
240;475;78.71
240;169;74.78
240;331;74.41
240;78;57.33
240;18;52.33
241;239;45.34
241;97;78.32
241;7;37.81
242;30;25.54
243;465;86.11
244;156;54.03
245;419;85.29
246;437;54.89
247;478;35.54
249;82;85.27
250;442;72.27
251;185;52.58
251;308;71.00
252;362;61.88
252;62;48.77
252;46;48.27
253;228;74.39
254;204;72.02
254;160;76.05
255;239;67.33
255;27;4.31
256;25;39.22
257;82;84.81
257;382;62.22
258;354;76.70
259;153;44.28
260;440;81.93
260;329;76.28
260;375;52.35
261;384;37.90
262;168;60.19
262;49;66.56
262;122;50.48
263;199;31.05
263;17;14.35
264;321;55.15
265;304;87.64
265;414;70.52
266;453;66.17
266;51;84.20
266;155;79.55
267;358;78.78
267;423;75.90
268;127;41.38
269;175;66.03
269;313;26.40
270;295;9.42
271;224;34.10
273;398;26.44
274;493;58.40
274;11;54.22
275;9;54.29
275;179;46.83
276;59;83.38
276;285;73.52
276;300;40.42
277;461;21.54
277;227;17.77
278;450;83.27
278;437;85.55
278;184;64.65
278;464;60.96
280;346;77.18
280;234;62.55
281;352;72.45
281;118;75.16
282;493;66.69
283;160;32.40
283;386;64.66
284;102;89.24
285;276;73.52
285;108;76.97
286;381;67.27
286;487;58.22
287;221;67.39
287;466;67.16
288;370;69.39
288;168;79.10
289;334;8.16
290;64;67.74
290;448;78.07
290;33;73.77
291;483;70.72
292;426;72.65
292;463;78.97
293;181;28.31
294;335;72.11
294;13;77.86
295;162;35.79
295;270;9.42
297;360;81.83
297;305;62.73
297;38;21.18
298;74;54.13
299;484;71.78
299;19;62.68
299;451;47.91
300;276;40.42
300;402;60.92
301;487;64.14
301;162;24.23
302;465;63.11
302;468;68.31
302;324;54.66
303;109;86.20
303;348;61.87
303;195;56.10
304;199;89.76
304;265;87.64
305;297;62.73
306;308;84.99
306;91;68.06
307;166;74.10
307;417;76.49
308;251;71.00
308;306;84.99
308;44;67.65
309;114;25.08
310;416;76.56
311;329;58.18
311;144;79.85
311;196;53.02
312;166;57.38
312;359;60.13
313;269;26.40
315;388;73.01
316;415;44.40
316;391;53.91
317;194;48.11
317;390;89.78
318;60;86.85
319;142;76.66
320;398;59.11
321;357;86.46
321;264;55.15
321;449;17.81
322;234;57.35
322;230;83.65
322;426;57.34
323;219;60.16
323;434;45.34
324;302;54.66
324;25;52.72
324;436;46.86
324;131;46.29
325;341;57.77
326;371;75.27
327;107;44.94
328;38;3.57
329;260;76.28
329;3;75.71
329;311;58.18
330;491;46.40
330;438;74.86
331;240;74.41
331;98;80.12
331;479;68.42
332;60;27.74
333;417;5.05
334;470;15.59
334;289;8.16
335;59;76.08
335;109;86.87
335;294;72.11
336;476;8.77
337;48;6.33
338;417;73.22
338;218;45.99
339;372;56.06
339;214;86.61
339;445;57.22
339;431;41.92
340;202;73.42
340;173;54.29
340;183;53.03
340;373;44.42
341;184;74.35
341;126;88.11
341;200;85.28
341;325;57.77
341;361;52.88
341;481;43.30
341;147;17.08
342;232;69.13
342;220;66.90
343;9;35.76
344;136;43.13
344;34;60.65
345;201;56.69
346;224;60.28
346;280;77.18
346;146;16.65
347;452;75.06
347;362;66.73
348;303;61.87
348;56;78.59
348;352;51.42
349;226;63.40
350;25;61.77
350;24;85.14
350;401;57.21
351;156;2.66
352;348;51.42
352;281;72.45
352;28;71.53
354;482;84.03
354;258;76.70
355;404;53.52
356;371;82.25
356;74;24.84
357;80;74.07
357;321;86.46
357;192;74.49
358;77;39.24
358;267;78.78
359;312;60.13
360;388;38.97
360;297;81.83
360;231;80.08
361;341;52.88
361;225;86.10
361;177;85.84
362;347;66.73
362;161;83.81
362;101;74.41
362;252;61.88
362;210;51.51
362;483;34.80
363;411;55.91
363;223;52.54
364;482;69.49
365;404;68.43
365;150;56.56
366;438;47.95
367;42;68.40
367;370;66.89
367;469;51.97
368;132;50.55
368;151;43.88
369;476;66.36
370;367;66.89
370;166;86.62
370;288;69.39
371;211;51.00
371;356;82.25
371;326;75.27
371;236;74.21
371;488;62.12
371;53;52.75
372;1;32.54
372;143;88.94
372;339;56.06
373;340;44.42
373;120;61.53
373;116;37.40
375;260;52.35
375;394;46.94
376;397;59.67
377;116;32.45
378;61;80.01
379;21;78.55
380;168;80.99
380;79;74.98
381;473;59.92
381;142;89.98
381;286;67.27
382;257;62.22
382;163;86.22
382;456;46.60
383;16;18.08
384;444;76.01
384;261;37.90
385;493;68.63
385;473;79.92
385;450;76.96
386;283;64.66
386;94;42.24
387;148;36.33
387;399;67.45
388;8;77.44
388;315;73.01
388;430;67.19
388;141;62.69
388;360;38.97
389;457;52.78
389;114;47.26
390;317;89.78
391;316;53.91
392;440;55.97
392;395;77.01
393;171;37.37
394;375;46.94
395;392;77.01
395;83;59.43
395;494;50.35
396;217;87.62
397;492;73.14
397;478;67.35
397;376;59.67
398;226;58.57
398;320;59.11
398;273;26.44
399;387;67.45
400;445;2.69
400;99;68.63
401;350;57.21
402;300;60.92
403;484;69.30
404;197;74.18
404;365;68.43
404;355;53.52
405;21;71.57
406;96;67.10
407;31;42.24
408;138;51.92
408;26;86.90
409;235;47.33
409;197;69.22
410;183;41.44
410;81;80.94
410;58;4.32
411;159;82.98
411;363;55.91
412;72;88.81
412;458;83.77
413;93;87.39
413;182;83.47
413;23;69.47
414;265;70.52
414;477;3.96
415;423;46.89
415;68;47.29
415;316;44.40
416;23;76.60
416;310;76.56
416;216;71.79
417;307;76.49
417;338;73.22
417;418;62.87
417;127;31.17
417;198;15.04
417;333;5.05
418;417;62.87
419;485;75.17
419;245;85.29
420;495;63.36
421;237;65.72
421;66;58.82
422;19;32.61
423;267;75.90
423;415;46.89
424;157;80.79
426;322;57.34
426;292;72.65
427;145;60.58
428;488;49.11
429;445;12.35
430;388;67.19
430;2;74.48
430;106;62.13
430;193;13.27
431;339;41.92
432;181;56.59
433;52;11.06
434;323;45.34
434;167;66.83
436;324;46.86
436;467;85.77
436;164;40.86
437;278;85.55
437;246;54.89
437;489;38.22
438;330;74.86
438;219;70.09
438;366;47.95
439;194;88.51
439;157;62.30
440;195;65.32
440;260;81.93
440;392;55.97
442;39;81.09
442;93;82.74
442;40;75.99
442;250;72.27
442;59;69.22
442;459;53.11
443;197;82.10
444;474;83.00
444;384;76.01
445;339;57.22
445;239;54.11
445;429;12.35
445;400;2.69
446;456;24.24
447;138;62.51
447;165;59.00
447;9;49.19
447;154;45.86
448;290;78.07
448;471;76.65
449;321;17.81
450;385;76.96
450;278;83.27
450;125;51.13
451;299;47.91
452;214;62.29
452;202;75.36
452;347;75.06
452;32;57.33
452;215;38.58
453;149;59.60
453;212;73.74
453;266;66.17
454;212;34.88
455;106;56.56
455;89;89.36
456;382;46.60
456;57;58.08
456;446;24.24
457;189;68.59
457;6;84.29
457;208;68.42
457;389;52.78
458;412;83.77
458;21;64.10
459;442;53.11
459;496;79.93
460;79;65.55
460;148;72.92
460;12;40.01
460;36;30.26
461;118;33.89
461;232;78.18
461;277;21.54
462;149;88.35
462;30;76.13
463;292;78.97
464;278;60.96
465;86;46.95
465;243;86.11
465;302;63.11
466;287;67.16
467;436;85.77
468;302;68.31
468;207;51.25
469;367;51.97
470;135;56.75
470;60;52.56
470;334;15.59
471;448;76.65
471;205;31.84
472;224;88.79
472;180;65.73
473;385;79.92
473;381;59.92
474;201;66.20
474;444;83.00
474;492;77.21
475;234;60.21
475;240;78.71
475;174;76.50
475;186;76.15
476;336;8.77
476;369;66.36
477;414;3.96
478;397;67.35
478;247;35.54
479;331;68.42
479;485;69.18
480;221;75.48
481;341;43.30
481;135;63.22
482;208;39.72
482;354;84.03
482;364;69.49
483;362;34.80
483;291;70.72
483;188;53.44
484;8;49.47
484;299;71.78
484;403;69.30
485;479;69.18
485;419;75.17
486;46;67.94
487;286;58.22
487;80;78.90
487;301;64.14
488;371;62.12
488;428;49.11
489;437;38.22
489;52;78.99
490;43;56.55
491;174;81.99
491;330;46.40
492;474;77.21
492;397;73.14
493;39;75.93
493;185;80.35
493;385;68.63
493;282;66.69
493;274;58.40
493;14;52.52
494;395;50.35
495;105;13.10
495;420;63.36
496;459;79.93
497;40;61.79
498;81;84.32
499;135;74.53
