source;target;label
38;174;49.88
38;182;59.22
38;204;35.13
38;207;26.35
38;213;58.74
38;219;48.67
38;361;80.64
38;382;24.50
38;404;68.94
38;465;6.52
39;64;68.06
39;75;20.80
39;86;35.06
39;94;79.22
39;127;64.05
39;161;1.77
39;176;9.24
39;244;14.68
39;266;4.89
39;289;29.19
39;320;84.44
39;322;45.94
39;329;81.10
39;339;82.03
39;393;37.43
39;403;22.60
39;409;45.85
39;435;34.84
40;50;39.94
40;212;30.28
40;215;23.03
40;235;55.91
40;362;75.44
40;371;25.14
40;422;59.33
40;445;57.12
40;457;3.09
40;494;45.54
41;5;66.79
41;6;21.30
41;8;23.97
41;12;71.58
41;34;80.39
41;54;14.59
41;60;73.82
41;145;42.60
41;185;59.09
41;216;19.16
41;221;27.59
41;234;22.67
41;239;51.91
41;247;75.27
41;296;42.56
41;302;26.11
41;323;70.85
41;333;68.45
41;344;44.94
41;357;34.59
41;399;59.27
41;431;31.81
41;488;10.06
41;497;71.62
42;11;21.37
42;21;57.35
42;31;84.42
42;89;38.82
42;101;40.93
42;180;52.48
42;181;32.27
42;193;78.74
42;248;57.82
42;257;59.09
42;265;19.57
42;271;33.78
42;298;72.64
42;308;51.02
43;26;27.20
43;69;14.87
43;106;62.52
43;109;13.52
43;131;32.81
43;144;13.71
43;224;11.80
43;237;43.08
43;247;24.14
43;272;83.31
43;283;82.55
43;373;53.00
43;430;60.35
43;438;15.88
43;495;46.41
44;1;60.08
44;25;53.73
44;100;57.40
44;103;21.30
44;133;8.82
44;150;42.02
44;156;4.45
44;169;25.06
44;209;65.93
44;238;38.24
44;255;20.22
44;263;65.31
44;301;23.63
44;319;15.84
44;328;35.35
44;366;56.01
44;418;21.48
44;434;9.12
44;451;23.09
44;468;18.08
44;481;66.90
44;492;24.44
45;22;20.09
45;82;63.47
45;182;51.69
45;192;26.78
45;258;63.55
45;305;85.71
45;325;5.69
45;358;81.03
45;359;25.61
45;410;25.17
45;414;5.27
45;429;44.94
46;38;68.36
46;71;11.92
46;174;38.43
46;204;68.14
46;205;59.99
46;207;41.33
46;325;19.54
46;382;74.82
46;384;14.22
46;404;7.89
46;414;88.67
46;441;35.43
46;465;86.34
47;62;2.64
47;80;81.06
47;120;76.12
47;142;75.28
47;158;13.91
47;213;55.18
47;232;30.68
47;305;81.94
47;432;75.04
48;9;56.15
48;64;68.03
48;75;56.22
48;94;71.46
48;151;25.67
48;163;82.40
48;190;65.64
48;210;87.62
48;289;24.05
48;291;86.99
48;320;67.83
48;330;38.45
48;340;71.03
48;377;62.35
48;435;63.58
48;456;40.38
48;490;29.88
49;7;50.39
49;53;26.69
49;177;46.05
49;178;40.15
49;208;89.62
49;220;86.66
49;222;65.53
49;229;85.71
49;250;42.33
49;299;1.45
49;415;88.19
49;478;43.31
50;40;39.94
50;212;88.45
50;215;1.75
50;235;41.44
50;284;82.22
50;362;40.29
50;405;55.02
50;422;35.62
50;445;12.40
50;457;11.79
50;494;78.40
51;0;44.98
51;33;14.99
51;35;87.04
51;128;85.53
51;206;3.76
51;217;22.65
51;259;79.10
51;284;37.88
51;351;71.80
51;380;32.41
51;398;23.02
51;463;17.02
52;8;12.36
52;87;29.41
52;91;3.31
52;145;33.35
52;214;63.53
52;253;71.15
52;336;35.09
52;364;77.42
52;387;11.04
52;399;24.34
52;424;38.69
52;437;41.42
53;7;61.59
53;49;26.69
53;177;82.50
53;208;47.65
53;220;22.60
53;222;54.98
53;223;79.38
53;229;5.34
53;250;70.94
53;274;49.27
53;299;85.80
53;415;75.39
53;425;81.86
53;478;15.41
54;12;2.59
54;17;9.27
54;34;35.80
54;41;14.59
54;74;70.25
54;179;3.37
54;216;15.64
54;234;88.99
54;239;20.92
54;247;61.23
54;323;82.93
54;357;72.54
54;363;9.46
54;461;71.59
54;488;10.90
54;491;77.77
54;497;10.39
55;14;15.00
55;32;39.99
55;69;68.71
55;130;17.91
55;152;55.87
55;218;4.47
55;272;52.66
55;283;54.87
55;315;61.72
55;368;86.15
55;389;82.95
55;421;40.04
55;470;35.77
56;9;71.55
56;15;30.42
56;64;23.35
56;92;76.28
56;122;61.29
56;157;56.74
56;183;29.75
56;190;20.70
56;200;86.56
56;261;74.51
56;289;60.57
56;292;21.29
56;293;49.60
56;376;84.66
56;377;19.58
56;412;10.80
56;413;59.01
56;449;79.69
56;456;67.02
56;469;25.72
57;70;30.52
57;98;46.22
57;111;49.69
57;115;13.77
57;119;44.19
57;137;35.53
57;153;22.99
57;160;56.63
57;175;60.36
57;191;73.81
57;243;22.75
57;313;7.46
57;370;80.85
57;375;20.21
58;13;69.06
58;75;20.71
58;94;44.76
58;99;69.30
58;127;70.89
58;161;39.30
58;196;29.69
58;210;67.83
58;270;62.27
58;291;67.80
58;316;64.15
58;340;70.49
58;435;15.51
58;444;71.41
58;460;14.53
58;489;75.29
59;81;89.64
59;124;56.76
59;134;59.34
59;201;43.80
59;207;46.46
59;354;11.24
59;426;3.57
60;5;73.74
60;6;63.45
60;19;56.88
60;41;73.82
60;93;8.20
60;121;68.84
60;132;12.31
60;136;68.83
60;172;56.26
60;185;84.84
60;221;39.25
60;296;1.33
60;302;85.23
60;304;9.49
60;321;38.20
60;323;46.82
60;333;46.86
60;344;12.22
60;347;33.02
60;348;11.67
61;105;58.76
61;141;65.11
61;152;30.80
61;194;9.51
61;251;60.14
61;269;24.53
61;272;52.84
61;278;13.84
61;315;18.54
61;352;4.85
61;368;49.67
61;421;8.45
61;479;44.52
62;47;2.64
62;80;2.46
62;142;46.68
62;158;14.54
62;171;37.33
62;249;22.63
62;307;32.77
62;358;78.68
62;406;44.72
62;428;53.96
62;472;54.16
62;486;68.17
63;21;84.28
63;31;37.79
63;32;77.28
63;89;32.55
63;97;66.92
63;130;58.15
63;135;64.65
63;193;37.37
63;218;46.14
63;236;75.45
63;240;1.03
63;265;83.63
63;455;57.96
64;9;18.48
64;39;68.06
64;48;68.03
64;56;23.35
64;86;62.24
64;165;50.28
64;176;16.75
64;183;59.66
64;190;39.49
64;261;22.21
64;289;42.80
64;320;89.27
64;332;83.01
64;377;5.45
64;456;69.38
65;151;72.37
65;163;60.80
65;285;43.59
65;330;58.34
65;376;87.88
65;413;71.69
65;456;42.96
65;469;20.75
65;471;48.85
65;490;39.83
66;20;33.28
66;36;85.80
66;95;3.83
66;120;2.60
66;143;32.22
66;419;29.87
66;474;31.67
66;499;39.52
67;77;33.10
67;84;86.52
67;159;42.55
67;177;2.26
67;226;69.08
67;282;5.00
67;326;4.32
67;439;46.85
67;442;41.50
67;458;65.63
67;477;16.14
67;484;18.76
68;126;70.83
68;138;33.80
68;155;61.35
68;175;72.84
68;198;20.73
68;275;55.10
68;285;4.57
68;295;8.79
68;317;65.70
68;372;55.99
68;397;7.60
68;416;75.16
68;417;68.48
68;467;60.15
68;471;10.45
69;14;76.50
69;26;65.10
69;43;14.87
69;55;68.71
69;106;81.15
69;109;59.13
69;131;21.32
69;144;48.84
69;224;71.35
69;237;68.88
69;272;18.24
69;278;10.09
69;283;88.61
69;315;11.26
69;421;78.98
69;438;70.37
69;479;34.36
69;495;53.16
70;57;30.52
70;111;84.00
70;137;26.25
70;138;73.45
70;153;46.02
70;160;48.67
70;175;26.21
70;189;2.35
70;191;36.97
70;198;48.62
70;275;3.02
70;313;70.74
70;335;10.61
70;370;65.01
70;375;73.68
70;397;74.84
70;411;66.16
71;38;49.28
71;46;11.92
71;174;63.43
71;204;86.79
71;205;20.70
71;207;18.21
71;382;37.02
71;384;89.27
71;404;78.58
71;465;68.19
72;3;38.64
72;29;53.68
72;125;53.70
72;130;70.38
72;152;29.62
72;173;69.14
72;188;37.01
72;254;4.17
72;288;44.00
72;312;18.48
72;368;36.76
72;388;72.79
72;389;84.10
72;440;71.95
72;470;16.85
73;23;70.98
73;38;86.59
73;88;16.89
73;102;73.79
73;213;63.09
73;219;21.00
73;337;10.15
73;361;36.75
73;382;6.04
73;419;31.64
73;426;29.70
73;496;77.21
73;499;83.83
74;12;18.30
74;17;37.91
74;34;8.65
74;54;70.25
74;91;53.51
74;179;63.73
74;216;80.53
74;234;78.87
74;239;36.25
74;247;81.02
74;256;43.15
74;303;82.58
74;357;27.20
74;363;12.15
74;390;82.27
74;461;40.86
74;488;34.12
74;491;7.86
74;497;34.85
75;39;20.80
75;48;56.22
75;58;20.71
75;94;25.38
75;127;37.76
75;161;34.24
75;163;84.33
75;210;47.46
75;291;44.48
75;316;65.93
75;320;1.09
75;330;33.66
75;340;55.82
75;409;4.07
75;435;33.08
75;484;51.06
75;489;88.67
75;490;74.08
76;28;46.96
76;30;69.22
76;96;55.01
76;107;52.58
76;139;16.15
76;140;18.09
76;186;19.91
76;231;67.73
76;294;62.40
76;300;12.18
76;353;25.00
76;391;17.45
76;392;23.73
76;407;21.51
76;447;27.95
76;457;36.91
76;466;6.01
77;67;33.10
77;84;39.60
77;177;41.30
77;208;48.55
77;229;43.09
77;282;72.27
77;326;69.50
77;365;61.56
77;442;61.15
77;458;59.82
77;477;28.25
78;18;43.54
78;252;49.01
78;310;61.17
79;108;44.27
79;148;19.13
79;164;58.38
79;184;47.40
79;202;46.97
79;228;88.29
79;276;60.43
79;342;45.67
79;355;85.68
79;385;71.71
79;473;6.15
79;476;38.70
80;47;81.06
80;62;2.46
80;142;58.25
80;158;48.18
80;171;83.43
80;232;21.67
80;249;55.54
80;307;18.00
80;358;44.31
80;406;48.77
80;432;35.50
80;472;20.09
80;486;50.35
81;59;89.64
81;134;77.78
81;201;10.92
81;324;2.39
81;423;52.17
81;426;71.69
82;22;75.65
82;45;63.47
82;104;55.42
82;192;25.42
82;258;36.73
82;268;46.44
82;305;12.39
82;325;21.16
82;359;52.63
82;410;55.43
82;414;19.22
82;429;44.59
83;37;36.47
83;129;19.37
83;290;48.85
83;448;29.62
84;7;15.71
84;67;86.52
84;77;39.60
84;159;69.13
84;177;47.07
84;208;31.09
84;220;19.64
84;226;9.11
84;229;24.00
84;326;2.71
84;439;39.16
84;442;17.60
84;458;46.91
84;477;19.84
84;478;64.73
85;118;75.73
85;147;14.98
85;167;39.87
85;197;72.98
85;281;19.12
85;318;21.02
85;322;74.19
85;327;84.68
85;332;31.43
85;367;58.39
86;9;85.42
86;39;35.06
86;64;62.24
86;147;65.44
86;165;87.16
86;176;32.29
86;183;34.83
86;261;30.88
86;280;13.66
86;281;82.52
86;289;66.63
86;311;5.03
86;322;76.82
86;327;18.71
86;332;78.05
86;450;88.40
87;8;67.18
87;52;29.41
87;91;27.57
87;145;52.15
87;214;56.30
87;253;84.08
87;334;84.24
87;336;72.84
87;364;79.09
87;379;51.29
87;387;61.94
87;399;85.09
87;424;4.84
87;437;60.60
88;23;65.04
88;38;74.47
88;73;16.89
88;95;36.72
88;102;34.25
88;120;3.83
88;143;89.34
88;213;70.59
88;219;17.40
88;337;15.47
88;361;3.68
88;419;84.67
88;496;23.64
88;499;47.18
89;21;11.78
89;31;50.13
89;42;38.82
89;63;32.55
89;181;8.61
89;193;15.65
89;236;20.44
89;240;9.25
89;265;70.50
89;298;85.85
90;24;78.49
90;135;72.64
90;240;58.60
90;287;15.79
90;331;26.08
90;356;77.42
90;395;54.24
90;498;49.98
91;8;1.98
91;12;76.73
91;17;86.25
91;52;3.31
91;74;53.51
91;87;27.57
91;145;18.95
91;214;66.03
91;216;34.60
91;234;17.23
91;303;26.85
91;336;56.28
91;357;61.27
91;364;86.00
91;390;16.78
91;399;80.21
91;431;62.77
91;437;33.92
91;461;32.37
91;491;28.69
91;497;89.64
92;15;72.13
92;56;76.28
92;108;10.95
92;122;66.84
92;157;66.88
92;183;81.99
92;202;63.94
92;261;5.80
92;286;62.49
92;293;36.78
92;349;82.17
92;383;71.96
92;412;78.26
92;449;23.72
92;453;60.37
92;464;77.44
92;485;71.84
93;5;6.29
93;6;85.79
93;19;77.04
93;27;41.33
93;60;8.20
93;121;88.82
93;132;62.26
93;136;7.37
93;172;27.32
93;185;31.67
93;227;2.61
93;296;68.22
93;302;64.76
93;304;38.35
93;321;14.55
93;347;21.32
93;348;45.94
93;396;34.16
93;436;61.61
94;39;79.22
94;48;71.46
94;58;44.76
94;75;25.38
94;127;45.93
94;161;82.09
94;163;48.16
94;210;66.17
94;289;82.13
94;291;33.85
94;316;13.02
94;320;80.42
94;330;15.00
94;340;33.81
94;377;32.43
94;409;62.41
94;435;42.37
94;489;39.83
94;490;20.76
95;23;33.11
95;36;24.05
95;66;3.83
95;88;36.72
95;102;17.14
95;117;66.67
95;143;17.42
95;337;11.76
95;361;58.41
95;369;34.38
95;419;23.53
95;496;88.42
95;499;82.13
96;2;38.74
96;76;55.01
96;107;24.90
96;186;33.74
96;215;82.17
96;231;35.30
96;294;65.50
96;300;60.80
96;353;10.37
96;381;36.01
96;386;48.60
96;391;85.25
96;392;84.66
96;407;9.43
96;457;17.59
96;459;30.60
96;466;82.91
97;29;2.06
97;32;71.00
97;63;66.92
97;125;73.96
97;130;23.70
97;135;62.05
97;173;63.24
97;188;34.22
97;218;31.82
97;240;68.60
97;288;68.43
97;331;48.16
97;395;51.36
97;455;88.86
97;470;40.35
97;498;61.70
98;16;62.60
98;57;46.22
98;110;35.74
98;115;69.21
98;119;87.47
98;126;32.51
98;137;88.32
98;138;70.74
98;160;64.15
98;162;9.03
98;175;40.11
98;191;10.71
98;198;43.04
98;199;4.99
98;245;22.05
98;260;45.35
98;370;80.09
98;375;41.32
98;493;7.04
99;13;52.42
99;58;69.30
99;196;52.54
99;225;77.98
99;246;5.21
99;270;61.42
99;400;35.08
99;408;2.67
99;420;36.56
99;444;71.38
99;460;88.01
99;462;49.15
99;489;10.94
100;1;34.30
100;44;57.40
100;123;10.81
100;133;72.32
100;169;29.49
100;209;68.67
100;255;50.44
100;301;60.02
100;358;29.81
100;359;45.94
100;366;23.03
100;378;25.50
100;429;15.74
100;434;28.82
100;451;47.50
101;11;17.76
101;42;40.93
101;144;55.56
101;180;46.49
101;237;74.16
101;248;19.52
101;256;33.04
101;257;42.91
101;298;87.49
101;308;60.56
102;23;80.74
102;36;46.25
102;73;73.79
102;88;34.25
102;95;17.14
102;117;17.96
102;219;38.17
102;324;59.11
102;337;61.52
102;361;60.05
102;369;65.40
102;419;73.05
102;426;1.48
102;496;6.28
102;499;68.59
103;25;49.09
103;44;21.30
103;133;55.15
103;150;62.31
103;156;52.47
103;227;12.09
103;238;47.82
103;241;39.37
103;255;84.29
103;263;43.95
103;267;41.85
103;319;11.68
103;328;49.10
103;341;51.31
103;366;23.79
103;396;47.78
103;418;11.82
103;446;79.46
103;468;35.68
103;481;37.24
103;492;79.62
104;22;33.15
104;82;55.42
104;148;37.62
104;233;75.50
104;258;72.27
104;268;1.69
104;286;10.38
104;359;56.78
104;453;5.20
104;464;54.57
104;485;29.29
105;3;53.95
105;61;58.76
105;141;82.81
105;152;19.24
105;155;89.17
105;194;36.50
105;269;84.49
105;274;76.73
105;352;53.84
105;372;49.64
105;394;49.53
105;416;82.09
105;425;44.85
105;467;61.26
106;10;58.89
106;26;47.51
106;43;62.52
106;69;81.15
106;109;68.83
106;131;9.12
106;132;18.31
106;224;46.34
106;242;8.10
106;283;61.19
106;304;3.52
106;335;25.99
106;373;87.33
106;430;86.18
106;438;7.46
106;475;46.41
106;479;55.87
106;495;28.26
107;2;86.61
107;4;43.90
107;76;52.58
107;96;24.90
107;168;46.09
107;186;1.89
107;231;46.63
107;294;87.78
107;300;72.20
107;343;81.75
107;353;22.62
107;360;1.98
107;386;19.95
107;391;70.77
107;392;41.86
107;407;28.36
107;459;60.33
107;466;16.06
107;482;71.28
108;79;44.27
108;92;10.95
108;122;62.02
108;148;15.14
108;157;47.62
108;164;16.92
108;184;8.76
108;202;50.22
108;228;49.76
108;280;85.22
108;342;36.82
108;355;67.30
108;383;10.63
108;385;60.78
108;450;18.96
108;453;83.70
108;485;31.20
109;10;57.20
109;26;85.18
109;43;13.52
109;69;59.13
109;106;68.83
109;131;78.42
109;224;58.85
109;242;83.27
109;272;45.15
109;278;27.66
109;283;17.23
109;304;27.26
109;335;86.19
109;373;60.27
109;430;10.04
109;438;28.77
109;475;33.74
109;479;38.82
109;495;10.96
110;16;72.03
110;98;35.74
110;126;57.03
110;162;26.78
110;175;34.09
110;198;85.77
110;199;83.54
110;245;79.31
110;260;64.02
110;317;64.30
110;376;60.08
110;413;6.67
110;469;29.44
110;493;10.54
111;57;49.69
111;70;84.00
111;137;46.89
111;138;34.90
111;153;7.09
111;160;2.10
111;175;5.15
111;189;17.79
111;191;1.79
111;198;68.07
111;275;57.52
111;313;17.77
111;335;51.12
111;370;25.90
111;375;64.77
111;397;27.87
111;411;78.23
111;436;10.81
111;475;86.10
112;6;85.99
112;149;69.77
112;154;62.19
112;166;9.14
112;211;5.29
112;221;89.13
112;297;48.23
112;306;34.75
112;346;41.95
112;347;85.09
112;454;76.68
112;480;66.54
113;33;38.06
113;37;3.69
113;146;53.47
113;170;37.25
113;187;46.62
113;203;18.10
113;217;43.71
113;277;80.94
113;338;3.60
113;374;31.41
113;398;41.51
113;452;24.39
114;164;37.33
114;195;8.42
114;228;70.04
114;276;18.77
114;281;77.35
114;311;35.58
114;327;62.68
114;345;36.90
114;355;89.51
114;385;70.06
114;476;8.54
115;57;13.77
115;98;69.21
115;119;8.03
115;123;59.01
115;153;47.90
115;160;18.00
115;162;41.86
115;169;78.13
115;175;29.02
115;191;75.62
115;209;55.62
115;243;12.04
115;245;76.54
115;260;84.63
115;273;25.85
115;301;44.21
115;313;30.64
115;375;88.82
115;378;59.49
115;451;71.85
115;493;3.76
116;123;64.77
116;230;12.31
116;258;69.14
116;273;88.83
116;286;11.91
116;293;55.10
116;309;32.85
116;349;1.73
116;359;46.41
116;378;77.50
116;412;52.80
116;464;31.46
116;483;31.86
117;23;82.08
117;36;82.98
117;95;66.67
117;102;17.96
117;324;33.60
117;337;43.70
117;361;8.44
117;369;23.18
117;419;51.07
117;423;74.62
117;426;23.41
117;496;51.25
117;499;8.05
118;85;75.73
118;147;75.05
118;167;58.04
118;176;59.08
118;197;33.48
118;244;80.50
118;262;1.32
118;266;15.00
118;318;47.04
118;322;28.97
118;332;78.02
118;367;24.91
118;393;36.93
119;57;44.19
119;98;87.47
119;115;8.03
119;150;64.37
119;153;25.87
119;160;20.31
119;162;17.36
119;169;67.66
119;175;13.02
119;191;2.56
119;209;15.60
119;238;65.87
119;243;19.37
119;255;71.24
119;273;45.75
119;301;49.45
119;313;89.31
119;366;72.74
119;375;60.24
