source;target;label
46;38;51.97
46;40;85.47
46;67;45.99
46;70;77.56
46;92;21.15
47;13;67.25
47;36;54.89
47;39;85.21
47;45;52.12
47;79;53.21
47;84;76.95
48;0;37.86
48;9;86.63
48;19;71.02
48;24;2.97
48;31;16.11
48;34;71.90
48;38;19.80
48;43;32.60
48;56;4.24
48;58;6.11
48;66;83.11
48;69;53.80
48;77;29.33
48;89;25.50
48;96;47.25
49;5;52.64
49;8;52.26
49;19;31.08
49;34;71.61
49;56;8.66
49;57;69.72
49;63;8.98
49;81;8.64
49;83;70.01
49;87;87.62
49;89;70.59
49;95;33.55
50;1;24.55
50;4;80.81
50;16;37.18
50;26;11.48
50;32;19.61
50;53;31.60
50;55;41.50
50;57;12.86
50;74;69.64
50;91;60.85
50;93;44.86
50;94;5.03
51;28;36.31
51;41;11.24
51;45;46.41
51;61;7.95
52;33;6.17
52;44;20.40
52;76;3.99
52;78;56.51
52;86;84.14
52;97;43.46
53;4;66.62
53;10;51.13
53;16;36.26
53;25;34.05
53;26;43.80
53;32;72.40
53;35;50.55
53;50;31.60
53;55;45.94
53;62;14.68
53;74;61.14
53;91;35.05
53;93;61.53
53;94;47.69
53;99;10.34
54;1;40.35
54;3;10.12
54;6;51.40
54;29;60.38
54;36;36.87
54;42;31.23
54;64;71.43
54;79;33.59
54;80;74.21
54;82;30.63
54;91;59.35
55;3;53.12
55;10;34.45
55;25;80.01
55;26;22.01
55;32;49.70
55;35;47.18
55;36;33.62
55;39;33.65
55;50;41.50
55;53;45.94
55;74;10.96
55;79;80.98
55;82;39.86
55;91;62.63
55;99;8.82
56;0;4.85
56;5;60.26
56;11;2.07
56;19;81.29
56;24;35.23
56;31;71.62
56;34;22.61
56;43;63.73
56;48;4.24
56;49;8.66
56;69;49.12
56;83;35.91
56;89;26.11
57;1;62.10
57;8;18.36
57;29;59.81
57;49;69.72
57;50;12.86
57;64;5.78
57;74;79.97
57;81;44.07
57;83;56.94
57;87;80.15
57;95;72.88
58;4;8.78
58;9;19.54
58;19;42.46
58;20;86.29
58;22;23.36
58;31;35.57
58;38;32.20
58;43;15.80
58;48;6.11
58;66;71.68
58;88;14.48
58;92;40.41
58;94;26.08
58;96;72.65
59;2;7.09
59;7;43.43
59;10;38.54
59;12;46.93
59;13;12.03
59;25;44.18
59;35;30.42
59;37;66.75
59;62;15.05
59;65;23.42
59;72;82.39
59;85;52.74
59;99;19.04
60;2;31.68
60;7;17.54
60;12;51.27
60;21;10.80
60;30;84.08
60;37;13.81
60;85;4.09
60;98;53.36
61;28;63.11
61;41;15.45
61;45;70.26
61;51;7.95
62;10;79.34
62;16;77.32
62;25;65.66
62;26;55.58
62;32;49.03
62;35;45.54
62;37;28.79
62;53;14.68
62;59;15.05
62;65;44.10
62;72;17.78
62;99;64.22
63;5;25.93
63;8;84.21
63;49;8.98
63;81;82.96
63;83;79.02
63;87;16.90
63;89;11.20
63;95;57.07
64;1;44.26
64;3;5.84
64;6;48.74
64;29;6.70
64;42;75.16
64;54;71.43
64;57;5.78
64;74;73.59
64;80;9.89
64;82;45.58
65;7;7.92
65;10;68.50
65;12;26.35
65;13;65.74
65;25;32.37
65;35;71.48
65;37;60.55
65;39;64.70
65;45;89.44
65;59;23.42
65;62;44.10
65;85;12.25
65;99;28.16
66;4;62.11
66;9;17.55
66;19;51.42
66;22;7.93
66;31;65.69
66;38;89.41
66;43;50.01
66;48;83.11
66;58;71.68
66;88;89.93
66;93;34.99
66;94;59.88
66;96;25.74
67;22;38.30
67;40;16.85
67;46;45.99
67;70;26.14
67;73;24.20
67;76;12.79
67;88;11.33
67;92;37.82
67;97;29.70
68;14;83.90
68;17;21.62
68;23;15.16
68;27;20.67
68;75;20.22
68;77;16.91
69;0;38.03
69;11;35.30
69;17;46.02
69;19;2.35
69;24;67.77
69;27;33.86
69;34;18.49
69;43;78.60
69;48;53.80
69;56;49.12
69;77;79.40
69;89;20.22
70;14;88.12
70;18;29.34
70;20;4.41
70;38;36.97
70;40;15.94
70;46;77.56
70;67;26.14
70;92;76.04
71;15;51.85
71;21;78.72
71;98;46.11
72;15;59.25
72;16;89.44
72;59;82.39
72;62;17.78
73;22;33.68
73;40;86.35
73;67;24.20
73;76;76.10
73;86;57.74
73;88;15.03
73;92;54.16
73;97;70.02
74;1;66.24
74;29;86.78
74;50;69.64
74;53;61.14
74;55;10.96
74;57;79.97
74;64;73.59
74;87;50.29
74;91;1.11
75;14;24.90
75;17;18.06
75;18;29.97
75;23;20.75
75;27;80.85
75;68;20.22
75;77;81.43
76;52;3.99
76;67;12.79
76;73;76.10
76;86;52.14
76;92;49.31
76;97;60.17
77;0;20.53
77;11;79.21
77;14;15.01
77;17;47.16
77;20;89.20
77;23;80.31
77;24;61.25
77;27;52.67
77;43;35.17
77;48;29.33
77;68;16.91
77;69;79.40
77;75;81.43
78;33;63.22
78;44;78.33
78;52;56.51
78;86;45.86
78;90;8.76
79;3;67.83
79;36;86.46
79;39;87.61
79;47;53.21
79;54;33.59
79;55;80.98
79;80;82.63
79;82;10.73
79;84;19.08
79;91;63.90
80;3;17.86
80;42;33.43
80;54;74.21
80;64;9.89
80;79;82.63
80;82;1.60
80;84;11.03
81;1;44.72
81;8;53.56
81;29;32.77
81;49;8.64
81;57;44.07
81;63;82.96
81;83;17.62
81;87;66.92
81;95;20.10
82;1;52.33
82;3;29.21
82;26;18.55
82;36;55.78
82;39;62.59
82;42;31.80
82;54;30.63
82;55;39.86
82;64;45.58
82;79;10.73
82;80;1.60
82;84;75.02
82;91;21.24
83;5;42.88
83;8;73.69
83;49;70.01
83;56;35.91
83;57;56.94
83;63;79.02
83;81;17.62
83;87;47.99
83;95;22.64
84;3;48.32
84;36;68.63
84;39;37.98
84;47;76.95
84;79;19.08
84;80;11.03
84;82;75.02
85;2;31.82
85;7;22.15
85;12;15.24
85;13;89.53
85;25;85.49
85;30;59.77
85;37;77.47
85;41;66.70
85;45;73.37
85;59;52.74
85;60;4.09
85;65;12.25
86;44;28.89
86;52;84.14
86;73;57.74
86;76;52.14
86;78;45.86
87;4;68.62
87;5;70.51
87;8;6.52
87;19;6.74
87;49;87.62
87;57;80.15
87;63;16.90
87;74;50.29
87;81;66.92
87;83;47.99
87;95;8.21
88;9;1.21
88;22;76.79
88;31;40.17
88;38;27.55
88;58;14.48
88;66;89.93
88;67;11.33
88;73;15.03
88;92;33.21
88;93;78.63
88;96;17.58
89;0;58.02
89;5;79.81
89;11;16.40
89;19;18.26
89;24;86.76
89;27;79.89
89;34;32.75
89;43;59.76
89;48;25.50
89;49;70.59
89;56;26.11
89;63;11.20
89;69;20.22
90;33;67.31
90;44;75.46
90;78;8.76
91;1;23.64
91;3;68.16
91;10;24.79
91;26;46.50
91;32;60.23
91;35;53.51
91;36;37.64
91;39;12.55
91;50;60.85
91;53;35.05
91;54;59.35
91;55;62.63
91;74;1.11
91;79;63.90
91;82;21.24
91;99;21.06
92;20;76.38
92;22;9.16
92;38;14.98
92;40;10.91
92;46;21.15
92;58;40.41
92;67;37.82
92;70;76.04
92;73;54.16
92;76;49.31
92;88;33.21
92;96;80.98
93;4;46.02
93;9;18.57
93;16;60.46
93;22;84.32
93;31;2.00
93;32;19.39
93;50;44.86
93;53;61.53
93;66;34.99
93;88;78.63
93;94;20.14
93;96;3.08
94;4;40.44
94;9;74.75
94;16;1.84
94;31;39.43
94;50;5.03
94;53;47.69
94;58;26.08
94;66;59.88
94;93;20.14
94;96;86.32
95;5;64.99
95;8;4.65
95;49;33.55
95;57;72.88
95;63;57.07
95;81;20.10
95;83;22.64
95;87;8.21
96;9;28.12
96;20;19.15
96;22;32.13
96;31;15.39
96;38;39.03
96;48;47.25
96;58;72.65
96;66;25.74
96;88;17.58
96;92;80.98
96;93;3.08
96;94;86.32
97;52;43.46
97;67;29.70
97;73;70.02
97;76;60.17
98;2;64.90
98;7;72.53
98;15;29.80
98;21;29.14
98;30;81.34
98;60;53.36
98;71;46.11
99;10;20.08
99;16;66.20
99;25;77.39
99;26;54.70
99;32;63.58
99;35;28.86
99;36;13.74
99;37;67.71
99;39;9.80
99;53;10.34
99;55;8.82
99;59;19.04
99;62;64.22
99;65;28.16
99;91;21.06
