source;target;label
257;261;82.38
257;246;84.30
258;264;77.17
258;244;79.53
258;268;80.87
258;225;84.04
258;238;84.57
259;272;86.88
259;232;87.53
259;284;88.33
259;281;88.97
260;253;81.68
260;233;82.38
260;251;88.85
261;257;82.38
262;267;60.86
263;271;77.72
263;256;80.66
263;280;84.23
264;258;77.17
264;217;87.82
265;267;73.60
265;305;80.70
266;242;83.57
267;262;60.86
267;265;73.60
268;258;80.87
269;283;78.98
269;273;86.22
270;271;83.05
270;245;84.15
271;263;77.72
271;270;83.05
271;286;85.37
271;275;88.68
271;272;88.71
272;259;86.88
272;271;88.71
273;257;75.03
273;278;76.53
273;252;77.26
273;269;86.22
274;332;78.07
275;309;85.86
275;271;88.68
276;322;79.74
276;298;86.49
276;281;86.84
277;257;78.54
278;285;69.29
278;273;76.53
278;310;86.67
279;298;82.17
280;249;74.99
280;263;84.23
281;292;78.83
281;276;86.84
281;259;88.97
282;295;84.35
282;296;84.92
283;269;78.98
284;259;88.33
285;278;69.29
286;271;85.37
286;297;88.90
287;294;86.04
288;297;82.29
289;311;84.55
290;299;87.23
291;293;77.91
292;281;78.83
292;294;82.93
293;291;77.91
293;310;82.94
294;292;82.93
294;287;86.04
295;282;84.35
295;343;86.62
295;254;87.02
296;315;83.34
296;282;84.92
297;300;81.52
297;288;82.29
297;308;87.74
297;286;88.90
298;279;82.17
298;276;86.49
298;301;89.90
299;290;87.23
299;301;87.29
300;297;81.52
301;304;81.68
301;299;87.29
301;298;89.90
302;322;80.76
302;311;84.61
303;304;76.23
304;303;76.23
304;318;78.53
304;301;81.68
305;265;80.70
305;308;83.79
306;313;86.29
306;321;89.69
307;216;83.05
307;253;85.57
308;305;83.79
308;330;87.48
308;297;87.74
309;275;85.86
310;374;74.85
310;293;82.94
310;319;85.00
310;278;86.67
311;289;84.55
311;302;84.61
312;313;85.67
313;336;83.53
313;331;85.18
313;312;85.67
313;306;86.29
314;324;85.68
315;348;82.57
315;296;83.34
316;320;76.73
316;334;82.30
316;351;88.12
317;321;87.38
317;325;88.56
318;304;78.53
318;333;81.15
319;310;85.00
320;316;76.73
321;342;86.41
321;317;87.38
321;306;89.69
322;276;79.74
322;302;80.76
323;332;78.68
323;348;79.76
323;326;79.86
323;357;89.69
324;330;78.56
324;352;82.34
324;314;85.68
324;344;87.63
325;339;88.39
325;317;88.56
326;323;79.86
327;342;75.14
327;338;77.27
328;368;79.93
328;360;83.59
329;334;87.21
329;336;89.77
330;324;78.56
330;308;87.48
330;331;89.73
331;341;78.57
331;313;85.18
331;330;89.73
332;274;78.07
332;323;78.68
332;337;83.85
333;318;81.15
334;316;82.30
334;329;87.21
334;353;88.59
335;337;73.15
336;313;83.53
336;369;89.61
336;329;89.77
337;335;73.15
337;332;83.85
338;327;77.27
339;325;88.39
339;376;88.70
340;362;84.02
341;331;78.57
342;327;75.14
342;321;86.41
342;346;89.50
342;382;89.75
343;295;86.62
343;356;87.35
344;324;87.63
345;358;77.50
346;342;89.50
347;358;88.37
348;323;79.76
348;315;82.57
349;383;66.53
350;391;76.63
350;366;86.68
351;316;88.12
352;324;82.34
353;334;88.59
353;373;88.92
354;358;86.33
354;355;89.87
355;356;83.60
355;354;89.87
356;362;81.67
356;355;83.60
356;343;87.35
356;376;89.34
357;359;86.41
357;323;89.69
358;345;77.50
358;354;86.33
358;347;88.37
359;357;86.41
360;328;83.59
361;378;87.38
361;372;87.91
362;356;81.67
362;340;84.02
363;364;85.70
364;385;82.67
364;376;85.66
364;363;85.70
365;367;75.41
366;373;70.71
366;350;86.68
367;365;75.41
367;413;84.32
368;385;76.87
368;328;79.93
369;336;89.61
370;371;85.66
370;385;88.51
371;388;84.54
371;370;85.66
372;361;87.91
373;366;70.71
373;353;88.92
374;310;74.85
374;400;77.01
375;376;89.40
376;364;85.66
376;339;88.70
376;356;89.34
376;375;89.40
377;381;78.06
377;389;80.26
377;386;84.21
377;382;85.05
378;379;76.84
378;361;87.38
378;382;89.99
379;378;76.84
380;395;74.34
381;377;78.06
382;377;85.05
382;342;89.75
382;378;89.99
383;349;66.53
383;417;80.87
384;386;82.59
384;390;83.20
384;401;85.67
385;368;76.87
385;364;82.67
385;370;88.51
386;384;82.59
386;377;84.21
387;395;78.98
388;371;84.54
389;399;78.38
389;377;80.26
390;384;83.20
391;350;76.63
392;407;82.34
392;430;87.88
393;405;67.59
393;396;87.58
393;425;88.28
393;394;88.95
394;414;85.34
394;393;88.95
395;380;74.34
395;387;78.98
395;396;80.64
396;395;80.64
396;393;87.58
397;412;89.62
398;400;74.92
399;389;78.38
399;403;89.25
400;398;74.92
400;374;77.01
401;410;82.41
401;414;83.53
401;384;85.67
401;408;86.26
402;406;73.37
403;399;89.25
404;410;87.74
404;419;89.74
405;393;67.59
406;402;73.37
406;407;89.19
407;435;81.85
407;392;82.34
407;406;89.19
408;401;86.26
409;415;81.40
409;430;82.83
410;413;78.85
410;401;82.41
410;404;87.74
411;429;80.28
412;415;79.83
412;418;85.91
412;397;89.62
413;410;78.85
413;367;84.32
414;401;83.53
414;394;85.34
415;412;79.83
415;409;81.40
415;432;86.43
416;458;80.26
417;442;77.53
417;383;80.87
417;422;89.37
418;412;85.91
419;404;89.74
420;452;83.32
420;436;88.35
421;427;79.45
421;432;86.39
422;439;88.34
422;417;89.37
422;431;89.99
423;424;78.90
423;431;82.72
423;470;87.97
424;423;78.90
425;426;72.25
425;428;74.39
425;435;83.17
425;393;88.28
426;425;72.25
427;421;79.45
428;425;74.39
429;411;80.28
429;434;81.80
429;443;87.23
429;456;87.45
430;438;78.65
430;409;82.83
430;392;87.88
431;423;82.72
431;434;82.81
431;422;89.99
432;437;81.22
432;421;86.39
432;415;86.43
433;449;78.71
434;447;79.54
434;429;81.80
434;431;82.81
435;407;81.85
435;425;83.17
436;420;88.35
436;439;89.27
436;440;89.74
437;441;80.87
437;432;81.22
438;430;78.65
438;452;80.33
438;460;87.43
439;422;88.34
439;436;89.27
440;436;89.74
441;444;61.65
441;437;80.87
442;417;77.53
442;471;82.53
443;446;68.76
443;448;85.65
443;429;87.23
444;441;61.65
445;475;81.05
445;450;83.96
446;443;68.76
447;434;79.54
447;451;81.37
448;443;85.65
449;433;78.71
449;462;88.32
449;450;88.73
450;445;83.96
450;449;88.73
451;447;81.37
452;438;80.33
452;420;83.32
453;461;78.00
454;458;85.47
454;466;86.53
454;467;87.70
455;473;74.52
455;461;81.43
456;429;87.45
456;492;89.22
457;465;86.75
457;474;89.83
458;416;80.26
458;454;85.47
458;459;88.03
459;464;73.65
459;458;88.03
460;438;87.43
461;453;78.00
461;455;81.43
461;462;83.10
462;461;83.10
462;493;84.36
462;467;85.30
462;476;86.03
462;449;88.32
462;482;89.23
463;467;62.41
464;459;73.65
465;457;86.75
465;466;87.54
466;454;86.53
466;465;87.54
466;469;87.71
467;463;62.41
467;462;85.30
467;454;87.70
468;476;86.20
469;478;81.11
469;470;83.36
469;485;86.33
469;466;87.71
470;469;83.36
470;423;87.97
471;488;81.80
471;442;82.53
472;487;83.57
473;455;74.52
474;484;85.14
474;457;89.83
475;445;81.05
476;462;86.03
476;468;86.20
477;499;79.78
477;498;85.16
478;469;81.11
478;489;81.78
479;488;89.94
480;493;80.54
480;481;85.21
481;480;85.21
482;497;80.79
482;462;89.23
482;490;89.97
483;488;85.05
484;474;85.14
485;486;78.69
485;469;86.33
486;485;78.69
487;498;80.37
487;472;83.57
487;489;88.15
488;471;81.80
488;483;85.05
488;479;89.94
489;478;81.78
489;487;88.15
490;495;83.66
490;482;89.97
491;497;89.14
492;494;88.94
492;456;89.22
493;480;80.54
493;462;84.36
494;492;88.94
495;490;83.66
496;499;86.64
497;482;80.79
497;491;89.14
498;487;80.37
498;477;85.16
499;477;79.78
499;496;86.64
