source;target;label
320;107;89.62
321;37;89.69
322;477;89.27
323;433;88.95
324;272;88.07
325;25;87.67
325;108;89.90
326;194;88.93
327;400;88.92
327;76;89.50
327;184;89.64
328;79;88.93
328;207;89.31
328;339;89.80
329;70;87.03
330;140;89.04
330;125;89.42
331;215;88.95
331;48;89.08
331;91;89.54
332;295;88.48
332;219;89.86
333;198;89.04
333;199;89.54
334;466;89.47
335;436;88.51
335;159;88.80
335;290;89.59
335;343;89.65
336;280;89.66
337;87;89.13
338;36;88.08
338;18;89.29
338;263;89.56
339;484;88.10
339;328;89.80
340;419;88.29
340;480;88.87
340;364;89.09
340;298;89.84
341;189;86.58
342;122;88.03
343;335;89.65
344;56;88.90
344;196;89.40
344;61;89.95
345;401;89.35
346;203;88.57
347;85;88.43
347;481;88.60
348;489;88.84
349;240;88.91
349;254;89.39
349;78;89.96
350;404;87.69
350;163;87.97
351;115;89.11
352;184;89.95
353;61;89.36
354;7;87.22
355;454;89.12
355;306;89.36
355;203;89.95
356;158;86.46
356;99;87.71
357;214;87.93
357;293;89.56
358;398;88.06
358;488;88.57
359;21;88.16
359;416;89.11
360;109;87.54
361;420;89.30
362;275;87.24
362;189;88.49
363;241;87.02
364;340;89.09
365;67;88.95
365;247;89.10
365;207;89.92
366;195;87.02
367;112;88.85
367;470;89.83
368;376;88.35
369;482;88.81
370;61;89.04
370;43;89.88
371;471;89.42
371;399;89.83
372;433;89.68
372;393;89.78
373;420;89.03
373;497;89.13
373;4;89.82
374;296;87.25
375;481;88.85
375;18;89.36
375;1;89.99
376;368;88.35
376;259;89.38
377;29;87.41
378;148;83.15
379;443;89.31
379;383;89.86
380;481;88.27
381;188;88.60
381;431;89.58
382;125;89.31
383;315;88.97
383;379;89.86
384;183;88.87
385;20;88.79
385;80;88.96
386;84;89.24
386;440;89.35
387;419;89.81
388;185;87.97
388;107;88.41
389;226;88.17
389;6;89.92
390;201;89.31
390;408;89.43
391;122;88.68
392;100;89.01
392;189;89.08
392;293;89.61
393;43;89.72
393;372;89.78
394;225;84.31
395;75;87.72
395;477;89.08
396;421;89.38
397;237;88.98
397;5;89.00
397;125;89.07
398;358;88.06
399;103;88.38
399;371;89.83
400;109;87.23
400;327;88.92
400;422;89.82
401;68;88.15
401;345;89.35
402;483;88.65
402;145;89.99
403;229;88.14
404;350;87.69
404;304;88.95
404;238;89.15
405;238;88.27
406;468;89.82
407;425;88.50
407;476;88.79
407;310;89.68
407;276;89.87
408;219;88.69
408;390;89.43
409;242;87.97
409;206;89.89
410;466;88.28
411;481;87.59
412;314;88.23
413;153;87.96
413;311;88.89
413;263;88.96
413;132;89.01
413;184;89.42
414;98;88.70
414;213;89.56
414;453;89.85
415;299;88.96
415;267;89.42
416;359;89.11
417;303;89.27
417;149;89.76
418;88;88.71
418;116;89.42
419;102;86.10
419;340;88.29
419;387;89.81
420;234;88.06
420;373;89.03
420;43;89.18
420;361;89.30
421;267;88.77
421;396;89.38
422;108;89.40
422;400;89.82
423;30;89.66
424;465;88.66
424;29;89.23
425;23;87.80
425;407;88.50
425;170;88.94
425;27;88.95
426;478;88.59
426;83;89.28
427;447;85.35
428;203;88.25
429;472;88.29
430;158;83.21
431;381;89.58
432;143;89.33
432;479;89.70
433;58;88.63
433;323;88.95
433;372;89.68
434;174;89.27
435;77;89.77
436;335;88.51
436;64;89.58
436;319;89.60
436;121;89.60
437;201;88.37
437;257;88.81
438;65;87.30
438;311;89.18
438;143;89.25
439;270;88.18
439;445;89.35
440;487;88.79
440;386;89.35
440;19;89.66
441;4;89.74
442;226;87.53
443;480;88.07
443;293;88.86
443;379;89.31
444;293;87.11
445;439;89.35
446;30;86.35
447;427;85.35
447;75;89.56
448;281;89.65
449;172;89.10
449;111;89.36
450;289;84.06
451;189;88.61
451;110;88.93
451;108;89.29
452;483;87.84
453;191;88.38
453;8;88.50
453;140;89.47
453;414;89.85
454;239;87.82
454;355;89.12
454;497;89.47
455;189;88.12
455;164;88.90
456;486;89.77
457;191;89.18
458;133;88.89
459;137;88.00
459;61;89.98
460;38;87.59
461;127;88.62
461;52;89.29
462;241;87.26
463;311;86.72
464;307;89.22
464;482;89.35
465;424;88.66
465;475;88.73
465;261;88.98
466;410;88.28
466;134;89.23
466;489;89.32
466;334;89.47
467;234;89.92
468;482;89.71
468;406;89.82
469;128;87.17
470;489;88.92
470;152;89.60
470;367;89.83
471;276;88.94
471;371;89.42
472;429;88.29
472;115;89.39
472;228;89.57
473;101;88.84
473;118;89.54
473;198;89.84
474;104;88.36
474;301;88.50
474;43;89.31
474;280;89.77
474;175;89.89
475;285;88.49
475;465;88.73
475;195;89.03
476;407;88.79
477;133;88.06
477;272;88.98
477;395;89.08
477;322;89.27
477;491;89.77
478;426;88.59
479;294;88.80
479;432;89.70
480;443;88.07
480;340;88.87
480;232;88.99
481;411;87.59
481;380;88.27
481;347;88.60
481;375;88.85
482;369;88.81
482;464;89.35
482;82;89.60
482;468;89.71
483;452;87.84
483;151;88.58
483;402;88.65
484;339;88.10
484;260;88.66
485;35;89.09
486;138;87.14
486;12;89.01
486;456;89.77
487;440;88.79
487;63;88.99
487;147;89.73
488;358;88.57
488;237;89.09
488;32;89.67
489;282;88.81
489;348;88.84
489;470;88.92
489;466;89.32
490;148;88.44
490;305;89.78
490;270;89.87
491;108;88.83
491;477;89.77
492;139;88.37
492;89;89.10
493;289;88.62
494;11;89.36
495;305;89.35
495;169;89.96
496;130;88.64
496;225;89.03
496;14;89.14
497;182;87.86
497;373;89.13
497;454;89.47
498;258;86.25
499;265;88.69
